lon,lat,4.99E-4,7.49E-4,0.00112,0.00169,0.00253,0.00379,0.00569,0.00853,0.0128,0.0192,0.0288,0.0432,0.0648,0.0972,0.146,0.219,0.328,0.492,0.738,1.11
-82.0,24.4,1.75685384e-03,1.28167356e-03,8.84381799e-04,5.63005982e-04,3.33542000e-04,1.80825998e-04,8.88377505e-05,,,,,,,,,,,,,
-81.8,24.4,1.78233791e-03,1.30302547e-03,9.00639663e-04,5.74114697e-04,3.40436441e-04,1.84670939e-04,9.07521792e-05,,,,,,,,,,,,,
-81.6,24.4,1.78380483e-03,1.30619320e-03,9.04314084e-04,5.77483842e-04,3.43084555e-04,1.86500746e-04,9.18717006e-05,,,,,,,,,,,,,
-81.4,24.4,1.78442072e-03,1.30915840e-03,9.08310859e-04,5.81508598e-04,3.46487231e-04,1.89001566e-04,9.34822643e-05,,,,,,,,,,,,,
-82.0,24.6,1.89527786e-03,1.38680178e-03,9.60022913e-04,6.13221300e-04,3.64424913e-04,1.98084143e-04,9.74774879e-05,,,,,,,,,,,,,
-81.8,24.6,1.89728049e-03,1.39062404e-03,9.64309817e-04,6.17068576e-04,3.67395002e-04,2.00100060e-04,9.86876232e-05,,,,,,,,,,,,,
-81.6,24.6,1.89681437e-03,1.39256630e-03,9.67239560e-04,6.20011567e-04,3.69807085e-04,2.01803191e-04,9.97407425e-05,,,,,,,,,,,,,
-81.4,24.6,1.89430692e-03,1.39294285e-03,9.68973474e-04,6.22073506e-04,3.71600271e-04,2.03102593e-04,1.00553933e-04,4.51142947e-05,,,,,,,,,,,,
-81.2,24.6,1.88713032e-03,1.38955062e-03,9.67696872e-04,6.21823049e-04,3.71706147e-04,2.03261978e-04,1.00667878e-04,4.51768485e-05,,,,,,,,,,,,
-81.0,24.6,1.87564082e-03,1.38264458e-03,9.63560273e-04,6.19322523e-04,3.70130420e-04,2.02259788e-04,1.00054919e-04,4.48311497e-05,,,,,,,,,,,,
-82.0,24.8,1.99112526e-03,1.45969425e-03,1.01359602e-03,6.50178609e-04,3.88323651e-04,2.12257333e-04,1.05070252e-04,4.70895268e-05,,,,,,,,,,,,
-81.8,24.8,1.98973989e-03,1.46119774e-03,1.01637396e-03,6.53116062e-04,3.90780334e-04,2.14007190e-04,1.06156208e-04,4.76845876e-05,,,,,,,,,,,,
-81.6,24.8,1.98422115e-03,1.45909009e-03,1.01601224e-03,6.53436380e-04,3.91192395e-04,2.14299586e-04,1.06312920e-04,4.77554020e-05,,,,,,,,,,,,
-81.4,24.8,1.97616445e-03,1.45495917e-03,1.01406499e-03,6.52569626e-04,3.90762768e-04,2.14040305e-04,1.06141595e-04,4.76511823e-05,,,,,,,,,,,,
-81.2,24.8,1.96509394e-03,1.44850676e-03,1.01035481e-03,6.50418085e-04,3.89439791e-04,2.13201669e-04,1.05625347e-04,4.73595120e-05,,,,,,,,,,,,
-81.0,24.8,1.95016572e-03,1.43897517e-03,1.00419644e-03,6.46386128e-04,3.86740389e-04,2.11427463e-04,1.04529365e-04,4.67428460e-05,,,,,,,,,,,,
-80.8,24.8,1.93231217e-03,1.42704258e-03,9.96095134e-04,6.40851342e-04,3.82942958e-04,2.08912682e-04,1.02979638e-04,4.58751171e-05,,,,,,,,,,,,
-80.6,24.8,1.91031433e-03,1.41143002e-03,9.84765108e-04,6.32621248e-04,3.77048646e-04,2.04913503e-04,1.00490088e-04,4.44792767e-05,,,,,,,,,,,,
-82.0,25.0,2.09299398e-03,1.53742090e-03,1.07146941e-03,6.91018686e-04,4.15534611e-04,2.28986406e-04,1.14409822e-04,5.17827814e-05,,,,,,,,,,,,
-81.8,25.0,2.08431137e-03,1.53307855e-03,1.06951386e-03,6.90199714e-04,4.15133876e-04,2.28721823e-04,1.14213909e-04,5.16521762e-05,,,,,,,,,,,,
-81.6,25.0,2.07134517e-03,1.52494718e-03,1.06425615e-03,6.86636867e-04,4.12600996e-04,2.26947304e-04,1.13063524e-04,5.09904416e-05,,,,,,,,,,,,
-81.4,25.0,2.05784433e-03,1.51635991e-03,1.05862611e-03,6.82800513e-04,4.09893398e-04,2.25082594e-04,1.11882219e-04,5.03304643e-05,,,,,,,,,,,,
-81.2,25.0,2.03949016e-03,1.50366941e-03,1.04948982e-03,6.76057860e-04,4.04910273e-04,2.21582533e-04,1.09642369e-04,4.90576672e-05,,,,,,,,,,,,
-81.0,25.0,2.01384185e-03,1.48459957e-03,1.03473147e-03,6.64546229e-04,3.96143775e-04,2.15351248e-04,1.05640632e-04,4.67760769e-05,,,,,,,,,,,,
-80.8,25.0,1.98843552e-03,1.46614338e-03,1.02094337e-03,6.54228573e-04,3.88579943e-04,2.10142008e-04,1.02376792e-04,4.49492487e-05,,,,,,,,,,,,
-80.6,25.0,1.96638007e-03,1.45083555e-03,1.01015176e-03,6.46641633e-04,3.83309277e-04,2.06659453e-04,1.00256863e-04,4.37832845e-05,,,,,,,,,,,,
-80.4,25.0,1.94474685e-03,1.43597536e-03,9.99859485e-04,6.39579555e-04,3.78527170e-04,2.03571428e-04,9.84094327e-05,,,,,,,,,,,,,
-80.2,25.0,1.92310968e-03,1.42133665e-03,9.90045922e-04,6.33171558e-04,3.74423723e-04,2.01056627e-04,9.69632899e-05,,,,,,,,,,,,,
-82.0,25.2,2.18689674e-03,1.60780383e-03,1.12289348e-03,7.26532958e-04,4.38640154e-04,2.42822909e-04,1.21920585e-04,5.54488413e-05,,,,,,,,,,,,
-81.8,25.2,2.17145075e-03,1.59822310e-03,1.11683681e-03,7.22547792e-04,4.35871251e-04,2.40902560e-04,1.20673224e-04,5.47234243e-05,,,,,,,,,,,,
-81.6,25.2,2.15459777e-03,1.58703572e-03,1.10908811e-03,7.16958669e-04,4.31752649e-04,2.37986636e-04,1.18792794e-04,5.36579079e-05,,,,,,,,,,,,
-81.4,25.2,2.13167273e-03,1.57033897e-03,1.09637184e-03,7.07105241e-04,4.24238471e-04,2.32626647e-04,1.15353484e-04,5.17220326e-05,,,,,,,,,,,,
-81.2,25.2,2.10083229e-03,1.54666302e-03,1.07750906e-03,6.92065494e-04,4.12635826e-04,2.24330283e-04,1.10022734e-04,4.86970487e-05,,,,,,,,,,,,
-81.0,25.2,2.07206137e-03,1.52529535e-03,1.06117227e-03,6.79585159e-04,4.03350597e-04,2.17878764e-04,1.05965845e-04,4.64294090e-05,,,,,,,,,,,,
-80.8,25.2,2.05218296e-03,1.51223375e-03,1.05257290e-03,6.73962358e-04,3.99673702e-04,2.15552981e-04,1.04588986e-04,4.56844864e-05,,,,,,,,,,,,
-80.6,25.2,2.03298324e-03,1.49994492e-03,1.04482455e-03,6.69196990e-04,3.96761747e-04,2.13822930e-04,1.03612085e-04,4.51693720e-05,,,,,,,,,,,,
-80.4,25.2,2.01204594e-03,1.48638279e-03,1.03624446e-03,6.63976079e-04,3.93651283e-04,2.12038724e-04,1.02639626e-04,4.46691850e-05,,,,,,,,,,,,
-80.2,25.2,1.99172681e-03,1.47345086e-03,1.02833372e-03,6.59424500e-04,3.91135662e-04,2.10712543e-04,1.01966476e-04,4.43316389e-05,,,,,,,,,,,,
-80.0,25.2,1.96815887e-03,1.45760864e-03,1.01786017e-03,6.52726490e-04,3.86937503e-04,2.08174375e-04,1.00499148e-04,4.35198312e-05,,,,,,,,,,,,
-82.0,25.4,2.26393478e-03,1.66314839e-03,1.16099327e-03,7.50664179e-04,4.52583982e-04,2.49907495e-04,1.24968711e-04,5.65033730e-05,,,,,,,,,,,,
-81.8,25.4,2.24626123e-03,1.65242338e-03,1.15456862e-03,7.46806669e-04,4.50170568e-04,2.48383930e-04,1.24052149e-04,5.60090632e-05,,,,,,,,,,,,
-81.6,25.4,2.22012474e-03,1.63379463e-03,1.14081420e-03,7.36486029e-04,4.42488306e-04,2.42988400e-04,1.20620485e-04,5.40883751e-05,,,,,,,,,,,,
-81.4,25.4,2.18957239e-03,1.61090094e-03,1.12298121e-03,7.22494231e-04,4.31784154e-04,2.35364350e-04,1.15735882e-04,5.13322148e-05,,,,,,,,,,,,
-81.2,25.4,2.16227737e-03,1.59128907e-03,1.10852410e-03,7.11794826e-04,4.23987303e-04,2.30009498e-04,1.12389542e-04,4.94715414e-05,,,,,,,,,,,,
-81.0,25.4,2.13782019e-03,1.57440056e-03,1.09669656e-03,7.03517073e-04,4.18238992e-04,2.26203022e-04,1.10067971e-04,4.81973824e-05,,,,,,,,,,,,
-80.8,25.4,2.11836925e-03,1.56230970e-03,1.08945357e-03,6.99390874e-04,4.15938335e-04,2.24958438e-04,1.09419782e-04,4.78753479e-05,,,,,,,,,,,,
-80.6,25.4,2.09901397e-03,1.55043343e-03,1.08253451e-03,6.95654387e-04,4.14022965e-04,2.24033525e-04,1.08994584e-04,4.76837681e-05,,,,,,,,,,,,
-80.4,25.4,2.07842574e-03,1.53747625e-03,1.07470018e-03,6.91194623e-04,4.11578481e-04,2.22755109e-04,1.08354981e-04,4.73734441e-05,,,,,,,,,,,,
-80.2,25.4,2.05753381e-03,1.52424932e-03,1.06667561e-03,6.86637400e-04,4.09106050e-04,2.21483045e-04,1.07726645e-04,4.70654095e-05,,,,,,,,,,,,
-80.0,25.4,2.03414826e-03,1.50877193e-03,1.05666272e-03,6.80414109e-04,4.05327738e-04,2.19268770e-04,1.06477595e-04,4.63823113e-05,,,,,,,,,,,,
-97.6,25.6,1.24853682e-03,8.15760242e-04,5.17240043e-04,3.12257110e-04,1.82613254e-04,1.02103414e-04,5.42974112e-05,,,,,,,,,,,,,
-97.4,25.6,1.23720182e-03,8.06753837e-04,5.10429190e-04,3.07457121e-04,1.79431746e-04,1.00135043e-04,5.31622195e-05,,,,,,,,,,,,,
-97.2,25.6,1.24385613e-03,8.09081765e-04,5.10566449e-04,3.06815054e-04,1.78765637e-04,9.96908132e-05,,,,,,,,,,,,,,
-97.0,25.6,1.28026286e-03,8.31714276e-04,5.24185553e-04,3.14814512e-04,1.83563942e-04,1.02621788e-04,5.47316654e-05,,,,,,,,,,,,,
-82.0,25.6,2.30751478e-03,1.68915058e-03,1.17349112e-03,7.53268646e-04,4.49479732e-04,2.44635745e-04,1.19993474e-04,5.29517521e-05,,,,,,,,,,,,
-81.8,25.6,2.29699784e-03,1.68521433e-03,1.17343248e-03,7.55085102e-04,4.51749593e-04,2.46613741e-04,1.21410660e-04,5.38369851e-05,,,,,,,,,,,,
-81.6,25.6,2.27648673e-03,1.67241555e-03,1.16551692e-03,7.50218246e-04,4.48708789e-04,2.44756490e-04,1.20361242e-04,5.33244990e-05,,,,,,,,,,,,
-81.4,25.6,2.25170643e-03,1.65595359e-03,1.15449127e-03,7.42813708e-04,4.43708352e-04,2.41497512e-04,1.18395112e-04,5.22635416e-05,,,,,,,,,,,,
-81.2,25.6,2.22935186e-03,1.64166727e-03,1.14547051e-03,7.37201646e-04,4.40195434e-04,2.39344636e-04,1.17146795e-04,5.16010439e-05,,,,,,,,,,,,
-81.0,25.6,2.20674852e-03,1.62721569e-03,1.13638292e-03,7.31614400e-04,4.36762499e-04,2.37283795e-04,1.15970885e-04,5.09800266e-05,,,,,,,,,,,,
-80.8,25.6,2.18614231e-03,1.61461504e-03,1.12904636e-03,7.27624418e-04,4.34676021e-04,2.36239653e-04,1.15468166e-04,5.07454779e-05,,,,,,,,,,,,
-80.6,25.6,2.16499779e-03,1.60159049e-03,1.12140979e-03,7.23458175e-04,4.32509580e-04,2.35174592e-04,1.14969540e-04,5.05186085e-05,,,,,,,,,,,,
-80.4,25.6,2.14307644e-03,1.58785451e-03,1.11316549e-03,7.18821127e-04,4.30011825e-04,2.33898505e-04,1.14348596e-04,5.02256927e-05,,,,,,,,,,,,
-80.2,25.6,2.12068744e-03,1.57360385e-03,1.10443886e-03,7.13791265e-04,4.27228916e-04,2.32434670e-04,1.13612665e-04,4.98646107e-05,,,,,,,,,,,,
-80.0,25.6,2.09658030e-03,1.55767475e-03,1.09415045e-03,7.07410256e-04,4.23368076e-04,2.30185583e-04,1.12356853e-04,4.91885763e-05,,,,,,,,,,,,
-98.2,25.8,1.55064686e-03,1.03027889e-03,6.61354142e-04,4.02405519e-04,2.36149128e-04,1.32091881e-04,7.01885654e-05,,,,,,,,,,,,,
-98.0,25.8,1.52377179e-03,1.00996924e-03,6.46387710e-04,3.91843915e-04,2.28954096e-04,1.27411213e-04,6.72922282e-05,,,,,,,,,,,,,
-97.8,25.8,1.50190399e-03,9.92851689e-04,6.33437798e-04,3.82567349e-04,2.22615943e-04,1.23319441e-04,6.48021640e-05,,,,,,,,,,,,,
-97.6,25.8,1.49306114e-03,9.83332388e-04,6.24736626e-04,3.75605903e-04,2.17588784e-04,1.20004903e-04,6.27859416e-05,,,,,,,,,,,,,
-97.4,25.8,1.50096436e-03,9.83671319e-04,6.21584642e-04,3.71661936e-04,2.14239017e-04,1.17647832e-04,6.13236161e-05,,,,,,,,,,,,,
-97.2,25.8,1.52082713e-03,9.91966302e-04,6.23600397e-04,3.70975190e-04,2.12924342e-04,1.16534501e-04,6.05953405e-05,,,,,,,,,,,,,
-97.0,25.8,1.54956927e-03,1.00963744e-03,6.34044439e-04,3.76929840e-04,2.16347073e-04,1.18517357e-04,6.17381726e-05,,,,,,,,,,,,,
-82.0,25.8,2.37248474e-03,1.73363373e-03,1.20249378e-03,7.70293877e-04,4.58219970e-04,2.48224894e-04,1.20930951e-04,5.28920076e-05,,,,,,,,,,,,
-81.8,25.8,2.36425468e-03,1.73203367e-03,1.20467597e-03,7.74093406e-04,4.62092703e-04,2.51369939e-04,1.23105241e-04,5.42142315e-05,,,,,,,,,,,,
-81.6,25.8,2.34903083e-03,1.72460520e-03,1.20199647e-03,7.73965567e-04,4.62953211e-04,2.52379700e-04,1.23905578e-04,5.47381393e-05,,,,,,,,,,,,
-81.4,25.8,2.32698526e-03,1.71142004e-03,1.19445956e-03,7.69876848e-04,4.60755871e-04,2.51213227e-04,1.23303992e-04,5.44491392e-05,,,,,,,,,,,,
-81.2,25.8,2.30326358e-03,1.69692922e-03,1.18597105e-03,7.65156988e-04,4.58174226e-04,2.49831917e-04,1.22588681e-04,5.40986512e-05,,,,,,,,,,,,
-81.0,25.8,2.27983552e-03,1.68264015e-03,1.17766172e-03,7.60623964e-04,4.55779010e-04,2.48611391e-04,1.21988935e-04,5.38159302e-05,,,,,,,,,,,,
-80.8,25.8,2.25638547e-03,1.66829986e-03,1.16932408e-03,7.56110768e-04,4.53442720e-04,2.47462897e-04,1.21450257e-04,5.35722887e-05,,,,,,,,,,,,
-80.6,25.8,2.23216962e-03,1.65328022e-03,1.16041994e-03,7.51169513e-04,4.50813905e-04,2.46134826e-04,1.20812092e-04,5.32775494e-05,,,,,,,,,,,,
-80.4,25.8,2.20783853e-03,1.63805649e-03,1.15130263e-03,7.46060394e-04,4.48078978e-04,2.44752131e-04,1.20150245e-04,5.29724631e-05,,,,,,,,,,,,
-80.2,25.8,2.18393608e-03,1.62303537e-03,1.14229139e-03,7.41035608e-04,4.45430215e-04,2.43448993e-04,1.19546967e-04,5.26997529e-05,,,,,,,,,,,,
-80.0,25.8,2.15797240e-03,1.60589659e-03,1.13122261e-03,7.34165813e-04,4.41271882e-04,2.41031408e-04,1.18207165e-04,5.19903938e-05,,,,,,,,,,,,
-98.8,26.0,1.65410089e-03,1.10452266e-03,7.13596952e-04,4.37894072e-04,2.59728865e-04,1.47267630e-04,7.96230143e-05,,,,,,,,,,,,,
-98.6,26.0,1.61012808e-03,1.07063616e-03,6.87995739e-04,4.19282993e-04,2.46642529e-04,1.38471908e-04,7.39985857e-05,,,,,,,,,,,,,
-98.4,26.0,1.58221644e-03,1.04944021e-03,6.72237385e-04,4.08014089e-04,2.38832543e-04,1.33283578e-04,7.07080004e-05,,,,,,,,,,,,,
-98.2,26.0,1.57868777e-03,1.04685384e-03,6.70477692e-04,4.06903490e-04,2.38141881e-04,1.32839918e-04,7.04021790e-05,,,,,,,,,,,,,
-98.0,26.0,1.57441409e-03,1.04162780e-03,6.65451672e-04,4.02775235e-04,2.35100581e-04,1.30783895e-04,6.91024349e-05,,,,,,,,,,,,,
-97.8,26.0,1.57421898e-03,1.03693390e-03,6.59204349e-04,3.96916313e-04,2.30513330e-04,1.27606367e-04,6.70956565e-05,,,,,,,,,,,,,
-97.6,26.0,1.58418435e-03,1.03754047e-03,6.55391296e-04,3.92003022e-04,2.26251024e-04,1.24537501e-04,6.51375755e-05,,,,,,,,,,,,,
-97.4,26.0,1.59169726e-03,1.03727874e-03,6.51557870e-04,3.87415258e-04,2.22365736e-04,1.21777839e-04,6.33957878e-05,,,,,,,,,,,,,
-97.2,26.0,1.59272435e-03,1.03489799e-03,6.47871498e-04,3.83826124e-04,2.19535750e-04,1.19834162e-04,6.21921301e-05,,,,,,,,,,,,,
-97.0,26.0,1.59345605e-03,1.03533967e-03,6.48073827e-04,3.83868790e-04,2.19503149e-04,1.19782415e-04,6.21443250e-05,,,,,,,,,,,,,
-82.0,26.0,2.45733339e-03,1.79456409e-03,1.24536233e-03,7.98727600e-04,4.75853970e-04,2.58175668e-04,1.25952481e-04,5.51607639e-05,,,,,,,,,,,,
-81.8,26.0,2.44564591e-03,1.79029352e-03,1.24546132e-03,8.00923012e-04,4.78527366e-04,2.60477830e-04,1.27582669e-04,5.61624411e-05,,,,,,,,,,,,
-81.6,26.0,2.42876395e-03,1.78197843e-03,1.24239580e-03,8.00701176e-04,4.79421240e-04,2.61549006e-04,1.28425233e-04,5.66987405e-05,,,,,,,,,,,,
-81.4,26.0,2.40763726e-03,1.77024479e-03,1.23656240e-03,7.98303191e-04,4.78684217e-04,2.61486214e-04,1.28549339e-04,5.68221841e-05,,,,,,,,,,,,
-81.2,26.0,2.38428781e-03,1.75676687e-03,1.22938540e-03,7.94921033e-04,4.77265629e-04,2.60984960e-04,1.28413523e-04,5.68027674e-05,,,,,,,,,,,,
-81.0,26.0,2.35801467e-03,1.74098926e-03,1.22047525e-03,7.90317612e-04,4.75040672e-04,2.59992337e-04,1.28003617e-04,5.66428037e-05,,,,,,,,,,,,
-80.8,26.0,2.33045640e-03,1.72405713e-03,1.21056470e-03,7.84906288e-04,4.72213729e-04,2.58591915e-04,1.27344912e-04,5.63460317e-05,,,,,,,,,,,,
-80.6,26.0,2.30304163e-03,1.70713611e-03,1.20061955e-03,7.79471546e-04,4.69392633e-04,2.57217693e-04,1.26715665e-04,5.60705309e-05,,,,,,,,,,,,
-80.4,26.0,2.27574827e-03,1.69019929e-03,1.19061800e-03,7.74000321e-04,4.66571738e-04,2.55868310e-04,1.26116033e-04,5.58163943e-05,,,,,,,,,,,,
-80.2,26.0,2.24930561e-03,1.67375009e-03,1.18091454e-03,7.68742585e-04,4.63925009e-04,2.54657685e-04,1.25613043e-04,5.56176183e-05,,,,,,,,,,,,
-80.0,26.0,2.22195995e-03,1.65612305e-03,1.16993454e-03,7.62279019e-04,4.60268576e-04,2.52693823e-04,1.24609412e-04,5.51205490e-05,,,,,,,,,,,,
-99.2,26.2,1.57637889e-03,1.03718403e-03,6.57942009e-04,3.94819039e-04,2.28400776e-04,1.26014652e-04,6.62017087e-05,,,,,,,,,,,,,
-99.0,26.2,1.63935763e-03,1.08809170e-03,6.97630219e-04,4.24005198e-04,2.48723567e-04,1.39280372e-04,7.42933862e-05,,,,,,,,,,,,,
-98.8,26.2,1.66546484e-03,1.10947496e-03,7.14630650e-04,4.36783732e-04,2.57786298e-04,1.45267100e-04,7.79544878e-05,,,,,,,,,,,,,
-98.6,26.2,1.61201113e-03,1.06767665e-03,6.82732776e-04,4.13514144e-04,2.41500051e-04,1.34459768e-04,7.11846232e-05,,,,,,,,,,,,,
-98.4,26.2,1.59446770e-03,1.05250700e-03,6.70387602e-04,4.04186634e-04,2.34874232e-04,1.30039543e-04,6.84038878e-05,,,,,,,,,,,,,
-98.2,26.2,1.61499084e-03,1.06480548e-03,6.77598852e-04,4.08371428e-04,2.37355078e-04,1.31498774e-04,6.92197876e-05,,,,,,,,,,,,,
-98.0,26.2,1.64587734e-03,1.08194664e-03,6.86446456e-04,4.12641155e-04,2.39423029e-04,1.32525233e-04,6.97325210e-05,,,,,,,,,,,,,
-97.8,26.2,1.65893627e-03,1.08611994e-03,6.85977797e-04,4.10427859e-04,2.37110086e-04,1.30732962e-04,6.85389591e-05,,,,,,,,,,,,,
-97.6,26.2,1.66091211e-03,1.08328922e-03,6.81206547e-04,4.05647068e-04,2.33263955e-04,1.28037186e-04,6.68295545e-05,,,,,,,,,,,,,
-97.4,26.2,1.64856437e-03,1.07283678e-03,6.72825773e-04,3.99402691e-04,2.28899952e-04,1.25188959e-04,6.50891048e-05,,,,,,,,,,,,,
-97.2,26.2,1.63678892e-03,1.06336644e-03,6.65507593e-04,3.94083772e-04,2.25238110e-04,1.22820472e-04,6.36495328e-05,,,,,,,,,,,,,
