lon,lat,475,975,2475,10000
-82.0,24.4,3.30549793e-03,6.50402854e-03,1.29218860e-02,2.84278116e-02
-81.8,24.4,3.34963373e-03,6.59241270e-03,1.30844895e-02,2.87702172e-02
-81.6,24.4,3.35022799e-03,6.61032628e-03,1.31387651e-02,2.89353159e-02
-81.4,24.4,3.34066084e-03,6.61177368e-03,1.31643067e-02,2.90381832e-02
-82.0,24.6,3.56613508e-03,6.90900124e-03,1.35306166e-02,2.93743727e-02
-81.8,24.6,3.56719067e-03,6.92858960e-03,1.35860265e-02,2.95272042e-02
-81.6,24.6,3.56273640e-03,6.93964661e-03,1.36280180e-02,2.96562458e-02
-81.4,24.6,3.55344517e-03,6.94346104e-03,1.36581249e-02,2.97604824e-02
-81.2,24.6,3.53745492e-03,6.93743369e-03,1.36729418e-02,2.98341803e-02
-81.0,24.6,3.51409531e-03,6.92036520e-03,1.36695235e-02,2.98664515e-02
-82.0,24.8,3.75846730e-03,7.20404593e-03,1.39724481e-02,3.00696133e-02
-81.8,24.8,3.75405911e-03,7.21582503e-03,1.40165700e-02,3.01999627e-02
-81.6,24.8,3.74963301e-03,7.22847864e-03,1.40645931e-02,3.03475946e-02
-81.4,24.8,3.73975708e-03,7.23400433e-03,1.41017621e-02,3.04768289e-02
-81.2,24.8,3.72212044e-03,7.22773630e-03,1.41194275e-02,3.05628946e-02
-81.0,24.8,3.69587086e-03,7.20837232e-03,1.41151153e-02,3.05971440e-02
-80.8,24.8,3.66171950e-03,7.17638339e-03,1.40888058e-02,3.05793343e-02
-80.6,24.8,3.62213630e-03,7.13588473e-03,1.40483515e-02,3.05289333e-02
-82.0,25.0,3.93039749e-03,7.50230940e-03,1.44135568e-02,3.07651027e-02
-81.8,25.0,3.92628339e-03,7.51837911e-03,1.44706018e-02,3.09370493e-02
-81.6,25.0,3.92333567e-03,7.53800033e-03,1.45380799e-02,3.11521377e-02
-81.4,25.0,3.91868614e-03,7.55635223e-03,1.46070517e-02,3.13879308e-02
-81.2,25.0,3.90922477e-03,7.56575285e-03,1.46598661e-02,3.15765934e-02
-81.0,25.0,3.89714496e-03,7.57179526e-03,1.47086812e-02,3.17467313e-02
-80.8,25.0,3.87146481e-03,7.55182550e-03,1.47112657e-02,3.18080236e-02
-80.6,25.0,3.83477187e-03,7.50915439e-03,1.46704999e-02,3.17623865e-02
-80.4,25.0,3.78990608e-03,7.44969355e-03,1.45979822e-02,3.16382502e-02
-80.2,25.0,3.73128322e-03,7.36698074e-03,1.44815390e-02,3.14044666e-02
-82.0,25.2,4.11446542e-03,7.82428142e-03,1.48978414e-02,3.15711065e-02
-81.8,25.2,4.11076090e-03,7.84570231e-03,1.49712300e-02,3.17997307e-02
-81.6,25.2,4.11443673e-03,7.88415979e-03,1.50816037e-02,3.21502815e-02
-81.4,25.2,4.12136302e-03,7.93478754e-03,1.52261880e-02,3.26248122e-02
-81.2,25.2,4.12577442e-03,7.97716051e-03,1.53483637e-02,3.29987949e-02
-81.0,25.2,4.11222379e-03,7.98420601e-03,1.54052694e-02,3.32013705e-02
-80.8,25.2,4.07739352e-03,7.94700522e-03,1.53761124e-02,3.31871819e-02
-80.6,25.2,4.03278616e-03,7.89010507e-03,1.53102773e-02,3.30838199e-02
-80.4,25.2,3.97828567e-03,7.81381880e-03,1.52101321e-02,3.29005702e-02
-80.2,25.2,3.91414825e-03,7.71683244e-03,1.50692083e-02,3.26073445e-02
-80.0,25.2,3.84186978e-03,7.59964864e-03,1.48850260e-02,3.21741878e-02
-82.0,25.4,4.32335740e-03,8.19724062e-03,1.54770676e-02,3.26066124e-02
-81.8,25.4,4.31756125e-03,8.22055843e-03,1.55626108e-02,3.28938938e-02
-81.6,25.4,4.32601771e-03,8.27800410e-03,1.57240069e-02,3.34172008e-02
-81.4,25.4,4.33751368e-03,8.33954539e-03,1.58883244e-02,3.39228988e-02
-81.2,25.4,4.32777123e-03,8.35628811e-03,1.59658543e-02,3.41895351e-02
-81.0,25.4,4.30208248e-03,8.34046289e-03,1.59811018e-02,3.42925140e-02
-80.8,25.4,4.25861509e-03,8.28835807e-03,1.59276551e-02,3.42267574e-02
-80.6,25.4,4.20658024e-03,8.21890098e-03,1.58420762e-02,3.40834013e-02
-80.4,25.4,4.14861627e-03,8.13728412e-03,1.57339905e-02,3.38840684e-02
-80.2,25.4,4.08251339e-03,8.03816115e-03,1.55916737e-02,3.35921060e-02
-80.0,25.4,4.00751825e-03,7.91860848e-03,1.54075335e-02,3.31689441e-02
-97.6,25.6,3.63733933e-03,6.55749218e-03,1.28279475e-02,2.98017299e-02
-97.4,25.6,3.53613569e-03,6.37241686e-03,1.24400344e-02,2.88952419e-02
-97.2,25.6,3.46013819e-03,6.22595655e-03,1.21030408e-02,2.81353882e-02
-97.0,25.6,3.39625279e-03,6.09650346e-03,1.17962151e-02,2.74183721e-02
-82.0,25.6,4.57489937e-03,8.62578633e-03,1.62279905e-02,3.40629183e-02
-81.8,25.6,4.56062537e-03,8.63643625e-03,1.63021883e-02,3.43608348e-02
-81.6,25.6,4.55580304e-03,8.66667572e-03,1.64279153e-02,3.48084664e-02
-81.4,25.6,4.54173351e-03,8.67708897e-03,1.65019178e-02,3.50826304e-02
-81.2,25.6,4.51342922e-03,8.66176360e-03,1.65165690e-02,3.51929128e-02
-81.0,25.6,4.47580356e-03,8.63053528e-03,1.64963099e-02,3.52132401e-02
-80.8,25.6,4.42782147e-03,8.58103106e-03,1.64351776e-02,3.51333645e-02
-80.6,25.6,4.37272470e-03,8.51932370e-03,1.63476996e-02,3.49910516e-02
-80.4,25.6,4.31159399e-03,8.44696041e-03,1.62367975e-02,3.47917047e-02
-80.2,25.6,4.24383448e-03,8.35014475e-03,1.60970605e-02,3.45147308e-02
-80.0,25.6,4.16850067e-03,8.23260053e-03,1.59208615e-02,3.41243565e-02
-98.2,25.8,4.29091452e-03,7.73725025e-03,1.49471511e-02,3.45579850e-02
-98.0,25.8,4.15199342e-03,7.45867126e-03,1.43752467e-02,3.30299754e-02
-97.8,25.8,4.03898119e-03,7.23379908e-03,1.39221298e-02,3.18813625e-02
-97.6,25.8,3.95512227e-03,7.05644853e-03,1.35486057e-02,3.09304581e-02
-97.4,25.8,3.90049760e-03,6.92468979e-03,1.32473647e-02,3.01489363e-02
-97.2,25.8,3.86128692e-03,6.81923670e-03,1.29918351e-02,2.94779281e-02
-97.0,25.8,3.80422397e-03,6.69219854e-03,1.27157730e-02,2.87888688e-02
-82.0,25.8,4.81847325e-03,9.00282015e-03,1.69400942e-02,3.54429983e-02
-81.8,25.8,4.80052990e-03,9.01209849e-03,1.70207356e-02,3.57876781e-02
-81.6,25.8,4.77696752e-03,9.00853215e-03,1.70660119e-02,3.60035535e-02
-81.4,25.8,4.74703810e-03,8.99437311e-03,1.70883445e-02,3.61419619e-02
-81.2,25.8,4.70680992e-03,8.96308357e-03,1.70740648e-02,3.61861329e-02
-81.0,25.8,4.65933864e-03,8.91892043e-03,1.70309033e-02,3.61579745e-02
-80.8,25.8,4.60521965e-03,8.86305999e-03,1.69619512e-02,3.60680215e-02
-80.6,25.8,4.54473042e-03,8.79629665e-03,1.68696115e-02,3.59237316e-02
-80.4,25.8,4.47865013e-03,8.71916907e-03,1.67536726e-02,3.57217327e-02
-80.2,25.8,4.40640417e-03,8.62999732e-03,1.66089959e-02,3.54442504e-02
-80.0,25.8,4.32938863e-03,8.53089653e-03,1.64393314e-02,3.50866381e-02
-98.8,26.0,4.84675455e-03,8.80272433e-03,1.71985877e-02,4.08103187e-02
-98.6,26.0,4.67161590e-03,8.46711573e-03,1.64000575e-02,3.84401585e-02
-98.4,26.0,4.50679760e-03,8.13560178e-03,1.56992211e-02,3.64798254e-02
-98.2,26.0,4.34110387e-03,7.80330340e-03,1.50183461e-02,3.46573363e-02
-98.0,26.0,4.21961914e-03,7.55100524e-03,1.44899150e-02,3.32507025e-02
-97.8,26.0,4.13668642e-03,7.36442139e-03,1.40781765e-02,3.21424077e-02
-97.6,26.0,4.08298651e-03,7.22588274e-03,1.37476878e-02,3.12329142e-02
-97.4,26.0,4.03617180e-03,7.10747184e-03,1.34682941e-02,3.04771022e-02
-97.2,26.0,3.98167483e-03,6.98860713e-03,1.32124278e-02,2.98245138e-02
-97.0,26.0,3.90977913e-03,6.85029276e-03,1.29423203e-02,2.91705758e-02
-82.0,26.0,5.05836027e-03,9.36879549e-03,1.76247724e-02,3.67656835e-02
-81.8,26.0,5.03696449e-03,9.37133960e-03,1.76875635e-02,3.70399145e-02
-81.6,26.0,5.00423420e-03,9.35402732e-03,1.77048893e-02,3.71727588e-02
-81.4,26.0,4.96446526e-03,9.32589756e-03,1.76996934e-02,3.72401481e-02
-81.2,26.0,4.91677879e-03,9.28521564e-03,1.76684868e-02,3.72438263e-02
-81.0,26.0,4.86055441e-03,9.23120569e-03,1.76112490e-02,3.71914751e-02
-80.8,26.0,4.79888381e-03,9.16798286e-03,1.75344878e-02,3.70944442e-02
-80.6,26.0,4.73145926e-03,9.09418491e-03,1.74337005e-02,3.69400196e-02
-80.4,26.0,4.65777232e-03,9.00886697e-03,1.73068437e-02,3.67235707e-02
-80.2,26.0,4.57863849e-03,8.91240162e-03,1.71528232e-02,3.64369030e-02
-80.0,26.0,4.49559835e-03,8.80706800e-03,1.69757361e-02,3.60799714e-02
-99.2,26.2,5.31506809e-03,9.60805091e-03,1.88804171e-02,4.48072856e-02
-99.0,26.2,4.98449697e-03,9.01100937e-03,1.75564449e-02,4.14448578e-02
-98.8,26.2,4.75900135e-03,8.59938751e-03,1.66328115e-02,3.89357155e-02
-98.6,26.2,4.66355690e-03,8.41203060e-03,1.61879331e-02,3.76300925e-02
-98.4,26.2,4.54374781e-03,8.15986741e-03,1.56513482e-02,3.61419004e-02
-98.2,26.2,4.40999505e-03,7.87630167e-03,1.50505388e-02,3.45260756e-02
-98.0,26.2,4.31469594e-03,7.65642473e-03,1.45590696e-02,3.31842372e-02
-97.8,26.2,4.24494514e-03,7.49148009e-03,1.41839879e-02,3.21569949e-02
-97.6,26.2,4.18349762e-03,7.35102147e-03,1.38707574e-02,3.13126319e-02
-97.4,26.2,4.11520919e-03,7.21334685e-03,1.35897299e-02,3.05961421e-02
-97.2,26.2,4.05118638e-03,7.08756240e-03,1.33387322e-02,2.99700324e-02
-97.0,26.2,3.98837561e-03,6.96502179e-03,1.30956564e-02,2.93599084e-02
-82.2,26.2,5.31943575e-03,9.72252946e-03,1.82090523e-02,3.76646681e-02
-82.0,26.2,5.30695499e-03,9.74300341e-03,1.83164962e-02,3.80645656e-02
-81.8,26.2,5.28059055e-03,9.73711736e-03,1.83597906e-02,3.82641711e-02
-81.6,26.2,5.24346953e-03,9.71437889e-03,1.83675592e-02,3.83630898e-02
-81.4,26.2,5.19682149e-03,9.67731276e-03,1.83464614e-02,3.83909120e-02
-81.2,26.2,5.14362212e-03,9.63072744e-03,1.83071734e-02,3.83783135e-02
-81.0,26.2,5.08272446e-03,9.57262404e-03,1.82456970e-02,3.83188745e-02
-80.8,26.2,5.01424071e-03,9.50266713e-03,1.81610074e-02,3.82109216e-02
-80.6,26.2,4.93720349e-03,9.41842221e-03,1.80462559e-02,3.80363920e-02
