lon,lat,475,975,2475,10000
-82.0,24.4,9.10189020e-03,1.66734609e-02,3.26160880e-02,7.93641650e-02
-81.8,24.4,9.24139847e-03,1.70514530e-02,3.35368701e-02,8.19230518e-02
-81.6,24.4,9.33537868e-03,1.73579345e-02,3.43985746e-02,8.44118823e-02
-81.4,24.4,9.39350979e-03,1.76049445e-02,3.51463875e-02,8.65555132e-02
-82.0,24.6,9.28166690e-03,1.66946699e-02,3.20706201e-02,7.67893875e-02
-81.8,24.6,9.36703752e-03,1.69650755e-02,3.27406842e-02,7.86678966e-02
-81.6,24.6,9.43583006e-03,1.71943572e-02,3.33776074e-02,8.04945918e-02
-81.4,24.6,9.48066356e-03,1.73805499e-02,3.39255963e-02,8.21038329e-02
-81.2,24.6,9.49095932e-03,1.74955342e-02,3.43085787e-02,8.32803312e-02
-81.0,24.6,9.45433632e-03,1.75080183e-02,3.44428784e-02,8.37903312e-02
-82.0,24.8,9.42430880e-03,1.67320816e-02,3.16861046e-02,7.47831906e-02
-81.8,24.8,9.49090242e-03,1.69523358e-02,3.22357327e-02,7.63451173e-02
-81.6,24.8,9.54926224e-03,1.71462767e-02,3.27795130e-02,7.79544758e-02
-81.4,24.8,9.58543980e-03,1.73023624e-02,3.32559388e-02,7.94552009e-02
-81.2,24.8,9.58662762e-03,1.73889805e-02,3.35684785e-02,8.04926440e-02
-81.0,24.8,9.54301676e-03,1.73797302e-02,3.36402019e-02,8.08239882e-02
-80.8,24.8,9.45100674e-03,1.72671905e-02,3.34615687e-02,8.04756278e-02
-80.6,24.8,9.31387607e-03,1.70523382e-02,3.30293620e-02,7.94362668e-02
-82.0,25.0,9.58495218e-03,1.68499735e-02,3.15303681e-02,7.34492151e-02
-81.8,25.0,9.64717452e-03,1.70476064e-02,3.20660127e-02,7.50731203e-02
-81.6,25.0,9.70282584e-03,1.72390258e-02,3.26576533e-02,7.71691652e-02
-81.4,25.0,9.74028929e-03,1.74022143e-02,3.32280671e-02,7.96054391e-02
-81.2,25.0,9.75048592e-03,1.75032754e-02,3.36148245e-02,8.12205586e-02
-81.0,25.0,9.73876927e-03,1.75356068e-02,3.37638723e-02,8.17696617e-02
-80.8,25.0,9.66889678e-03,1.74538657e-02,3.36379617e-02,8.15264369e-02
-80.6,25.0,9.53985370e-03,1.72567091e-02,3.32455791e-02,8.05819648e-02
-80.4,25.0,9.35686190e-03,1.69510661e-02,3.25979650e-02,7.89491154e-02
-80.2,25.0,9.11609381e-03,1.64898381e-02,3.16561461e-02,7.64047778e-02
-82.0,25.2,9.78100464e-03,1.70502514e-02,3.16118737e-02,7.27720903e-02
-81.8,25.2,9.84314363e-03,1.72502762e-02,3.22107653e-02,7.48204654e-02
-81.6,25.2,9.90731689e-03,1.74691872e-02,3.29632856e-02,7.81795925e-02
-81.4,25.2,9.96338892e-03,1.76748617e-02,3.37300713e-02,8.22730739e-02
-81.2,25.2,1.00171109e-02,1.78440596e-02,3.42860325e-02,8.46364183e-02
-81.0,25.2,1.00206404e-02,1.79039210e-02,3.45015024e-02,8.54087661e-02
-80.8,25.2,9.92834218e-03,1.77931672e-02,3.43298849e-02,8.50934539e-02
-80.6,25.2,9.77742940e-03,1.75695752e-02,3.38990214e-02,8.40851504e-02
-80.4,25.2,9.57442151e-03,1.72410800e-02,3.32170555e-02,8.23729101e-02
-80.2,25.2,9.31824488e-03,1.67875586e-02,3.22203527e-02,7.95493312e-02
-80.0,25.2,9.03103297e-03,1.62039625e-02,3.08839836e-02,7.46553553e-02
-82.0,25.4,1.00412337e-02,1.73736719e-02,3.20063855e-02,7.29769145e-02
-81.8,25.4,1.01046859e-02,1.75930728e-02,3.27311091e-02,7.59192779e-02
-81.6,25.4,1.01855061e-02,1.78527497e-02,3.36459452e-02,8.04663031e-02
-81.4,25.4,1.02708734e-02,1.81055972e-02,3.44966102e-02,8.44436901e-02
-81.2,25.4,1.03067638e-02,1.82504991e-02,3.49811467e-02,8.62841130e-02
-81.0,25.4,1.02749057e-02,1.82591343e-02,3.50951055e-02,8.67624793e-02
-80.8,25.4,1.01622186e-02,1.81221343e-02,3.48796865e-02,8.63578295e-02
-80.6,25.4,9.99674330e-03,1.78822033e-02,3.44259024e-02,8.53348675e-02
-80.4,25.4,9.78815729e-03,1.75511873e-02,3.37472096e-02,8.36425702e-02
-80.2,25.4,9.53165740e-03,1.71139671e-02,3.27748680e-02,8.09282327e-02
-80.0,25.4,9.23926134e-03,1.65449373e-02,3.14282576e-02,7.61830962e-02
-97.6,25.6,1.82689447e-02,3.09061646e-02,5.66257273e-02,1.23775221e-01
-97.4,25.6,1.70703875e-02,2.88959485e-02,5.31279187e-02,1.17839766e-01
-97.2,25.6,1.59431535e-02,2.72036763e-02,5.03802902e-02,1.14110469e-01
-97.0,25.6,1.49347135e-02,2.57143423e-02,4.81056226e-02,1.12045369e-01
-82.0,25.6,1.04254256e-02,1.78991096e-02,3.28307018e-02,7.43759074e-02
-81.8,25.6,1.04732309e-02,1.81202451e-02,3.36645993e-02,7.84124777e-02
-81.6,25.6,1.05415989e-02,1.83716397e-02,3.45770786e-02,8.30074464e-02
-81.4,25.6,1.05875372e-02,1.85613239e-02,3.52312750e-02,8.56683437e-02
-81.2,25.6,1.05763944e-02,1.86288005e-02,3.55182368e-02,8.67153213e-02
-81.0,25.6,1.05137885e-02,1.85908520e-02,3.55325440e-02,8.69039651e-02
-80.8,25.6,1.03936368e-02,1.84446170e-02,3.52991577e-02,8.64437370e-02
-80.6,25.6,1.02261758e-02,1.82065366e-02,3.48546348e-02,8.54407875e-02
-80.4,25.6,1.00154786e-02,1.78804036e-02,3.41990454e-02,8.38330191e-02
-80.2,25.6,9.76009430e-03,1.74556856e-02,3.32783005e-02,8.13463236e-02
-80.0,25.6,9.46849404e-03,1.69335655e-02,3.20069645e-02,7.71333560e-02
-98.2,25.8,2.30032327e-02,3.91893121e-02,7.13449873e-02,1.56059069e-01
-98.0,25.8,2.12023395e-02,3.60545144e-02,6.56268716e-02,1.43599376e-01
-97.8,25.8,1.96718757e-02,3.33535609e-02,6.10441465e-02,1.34636941e-01
-97.6,25.8,1.83599298e-02,3.10975637e-02,5.73033822e-02,1.27717649e-01
-97.4,25.8,1.72256815e-02,2.91948970e-02,5.40375431e-02,1.22221360e-01
-97.2,25.8,1.61717959e-02,2.75696703e-02,5.13507836e-02,1.18218058e-01
-97.0,25.8,1.52015443e-02,2.61110039e-02,4.90077195e-02,1.15106682e-01
-82.0,25.8,1.08178103e-02,1.84741658e-02,3.38554850e-02,7.68362608e-02
-81.8,25.8,1.08567714e-02,1.86971412e-02,3.47437250e-02,8.15146091e-02
-81.6,25.8,1.08874862e-02,1.88876918e-02,3.54678575e-02,8.47540598e-02
-81.4,25.8,1.08979794e-02,1.90108595e-02,3.59139156e-02,8.63610986e-02
-81.2,25.8,1.08623087e-02,1.90350911e-02,3.60851567e-02,8.69821974e-02
-81.0,25.8,1.07801959e-02,1.89678881e-02,3.60366917e-02,8.69873992e-02
-80.8,25.8,1.06525587e-02,1.88136012e-02,3.57892482e-02,8.64822678e-02
-80.6,25.8,1.04804866e-02,1.85744548e-02,3.53500315e-02,8.54933242e-02
-80.4,25.8,1.02661810e-02,1.82510374e-02,3.47130735e-02,8.39551811e-02
-80.2,25.8,1.00079982e-02,1.78348022e-02,3.38394402e-02,8.16812368e-02
-80.0,25.8,9.71706549e-03,1.73290325e-02,3.26595216e-02,7.80416585e-02
-98.8,26.0,2.86360438e-02,4.94353444e-02,9.20172208e-02,2.07039107e-01
-98.6,26.0,2.64674498e-02,4.51806794e-02,8.35092170e-02,1.85332970e-01
-98.4,26.0,2.44563978e-02,4.15708956e-02,7.62137773e-02,1.68554418e-01
-98.2,26.0,2.25378631e-02,3.84239915e-02,7.01361219e-02,1.55251079e-01
-98.0,26.0,2.09104462e-02,3.55666005e-02,6.51018294e-02,1.44572312e-01
-97.8,26.0,1.95107732e-02,3.31063253e-02,6.08843677e-02,1.35915060e-01
-97.6,26.0,1.82933322e-02,3.10063123e-02,5.73370335e-02,1.28938889e-01
-97.4,26.0,1.72311867e-02,2.92116540e-02,5.41939149e-02,1.23199164e-01
-97.2,26.0,1.62373392e-02,2.76563777e-02,5.15488519e-02,1.18842098e-01
-97.0,26.0,1.53165159e-02,2.62483994e-02,4.91836539e-02,1.15101600e-01
-82.0,26.0,1.12010873e-02,1.90647816e-02,3.49893363e-02,8.00189463e-02
-81.8,26.0,1.12356453e-02,1.92863706e-02,3.58285157e-02,8.39920341e-02
-81.6,26.0,1.12491024e-02,1.94386845e-02,3.63855813e-02,8.61059126e-02
-81.4,26.0,1.12378529e-02,1.95168970e-02,3.66971513e-02,8.71382069e-02
-81.2,26.0,1.11902478e-02,1.95126670e-02,3.67978142e-02,8.75188009e-02
-81.0,26.0,1.10954206e-02,1.94282233e-02,3.67138484e-02,8.74157333e-02
-80.8,26.0,1.09596351e-02,1.92655489e-02,3.64528658e-02,8.68690725e-02
-80.6,26.0,1.07803537e-02,1.90206727e-02,3.60089282e-02,8.58698891e-02
-80.4,26.0,1.05562668e-02,1.86909321e-02,3.53738495e-02,8.43677743e-02
-80.2,26.0,1.02900315e-02,1.82740096e-02,3.45240004e-02,8.22272889e-02
-80.0,26.0,9.99067441e-03,1.77731066e-02,3.34136387e-02,7.90544678e-02
-99.2,26.2,3.15656885e-02,5.40234365e-02,9.94104473e-02,2.22955872e-01
-99.0,26.2,2.87750310e-02,4.93315809e-02,9.13748450e-02,2.05065542e-01
-98.8,26.2,2.68357163e-02,4.58025688e-02,8.48088103e-02,1.89299428e-01
-98.6,26.2,2.52899273e-02,4.28602188e-02,7.87496828e-02,1.74818745e-01
-98.4,26.2,2.35745448e-02,4.00220136e-02,7.31621808e-02,1.62140402e-01
-98.2,26.2,2.19138686e-02,3.72805745e-02,6.80617167e-02,1.51088379e-01
-98.0,26.2,2.04593189e-02,3.47202894e-02,6.36505198e-02,1.41784344e-01
-97.8,26.2,1.92011233e-02,3.25221017e-02,5.98751255e-02,1.34009808e-01
-97.6,26.2,1.80945026e-02,3.06157187e-02,5.66133059e-02,1.27512550e-01
-97.4,26.2,1.71150378e-02,2.89574160e-02,5.36539641e-02,1.21961476e-01
-97.2,26.2,1.61792704e-02,2.74923135e-02,5.11118432e-02,1.17499928e-01
-97.0,26.2,1.53184466e-02,2.61543011e-02,4.87810589e-02,1.13360581e-01
-82.2,26.2,1.15050889e-02,1.94292435e-02,3.52234369e-02,7.83572706e-02
-82.0,26.2,1.15596959e-02,1.96966162e-02,3.61873014e-02,8.30135054e-02
-81.8,26.2,1.15952313e-02,1.99058023e-02,3.69063439e-02,8.57985117e-02
-81.6,26.2,1.16023199e-02,2.00330675e-02,3.73456227e-02,8.72188176e-02
-81.4,26.2,1.15754103e-02,2.00789336e-02,3.75671175e-02,8.79075652e-02
-81.2,26.2,1.15185348e-02,2.00565837e-02,3.76243185e-02,8.81403479e-02
-81.0,26.2,1.14264087e-02,1.99594065e-02,3.75145492e-02,8.79573898e-02
-80.8,26.2,1.12994253e-02,1.97870631e-02,3.72376206e-02,8.73651400e-02
-80.6,26.2,1.11204910e-02,1.95290416e-02,3.67783565e-02,8.63396655e-02
-80.4,26.2,1.08840458e-02,1.91894270e-02,3.61385452e-02,8.48583242e-02
-80.2,26.2,1.06085847e-02,1.87706999e-02,3.53104122e-02,8.28441647e-02
-80.0,26.2,1.02990484e-02,1.82712657e-02,3.42541166e-02,8.00288758e-02
-99.4,26.4,3.05352875e-02,5.13714653e-02,9.32248983e-02,2.04807190e-01
-99.2,26.4,2.85865622e-02,4.83031638e-02,8.84391597e-02,1.95865595e-01
-99.0,26.4,2.66167056e-02,4.51127793e-02,8.29909933e-02,1.84212777e-01
-98.8,26.4,2.52263595e-02,4.26691918e-02,7.82623830e-02,1.73540868e-01
-98.6,26.4,2.39385912e-02,4.05054700e-02,7.39533876e-02,1.63671614e-01
-98.4,26.4,2.25514368e-02,3.82399399e-02,6.96132126e-02,1.54156666e-01
-98.2,26.4,2.11690566e-02,3.58507681e-02,6.54609085e-02,1.45365042e-01
-98.0,26.4,1.99032582e-02,3.36555035e-02,6.17106005e-02,1.37596767e-01
-97.8,26.4,1.87899653e-02,3.17327653e-02,5.84259459e-02,1.30907384e-01
-97.6,26.4,1.78017417e-02,3.00416225e-02,5.54588225e-02,1.25038468e-01
-97.4,26.4,1.69124296e-02,2.85378247e-02,5.27706433e-02,1.19934944e-01
-97.2,26.4,1.60401606e-02,2.71854148e-02,5.03874128e-02,1.15555000e-01
-97.0,26.4,1.52476526e-02,2.59312935e-02,4.81219027e-02,1.11110985e-01
-82.2,26.4,1.19122795e-02,2.01450197e-02,3.65857338e-02,8.17303769e-02
-82.0,26.4,1.19600736e-02,2.03963939e-02,3.74551355e-02,8.54190083e-02
-81.8,26.4,1.19878698e-02,2.05778619e-02,3.80328333e-02,8.73426626e-02
-81.6,26.4,1.19861986e-02,2.06817598e-02,3.83665021e-02,8.83688890e-02
-81.4,26.4,1.19527982e-02,2.07139836e-02,3.85346442e-02,8.88864493e-02
-81.2,26.4,1.18866959e-02,2.06767101e-02,3.85561290e-02,8.90092026e-02
-81.0,26.4,1.17895200e-02,2.05720005e-02,3.84372057e-02,8.87676381e-02
-80.8,26.4,1.16515170e-02,2.03850838e-02,3.81565662e-02,8.81232778e-02
-80.6,26.4,1.14751556e-02,2.01187265e-02,3.77044961e-02,8.70770419e-02
-80.4,26.4,1.12581505e-02,1.97687898e-02,3.70561078e-02,8.56015149e-02
-80.2,26.4,1.09724095e-02,1.93326746e-02,3.62151967e-02,8.36169050e-02
-80.0,26.4,1.06468868e-02,1.88234380e-02,3.51779324e-02,8.10012346e-02
-79.8,26.4,1.02901935e-02,1.82335838e-02,3.38709929e-02,7.71371159e-02
-99.4,26.6,2.77529009e-02,4.62942786e-02,8.38404061e-02,1.82805901e-01
-99.2,26.6,2.61975829e-02,4.39151196e-02,7.99312237e-02,1.75788711e-01
-99.0,26.6,2.47405521e-02,4.16772036e-02,7.60228957e-02,1.67902932e-01
-98.8,26.6,2.36100165e-02,3.98853773e-02,7.26404309e-02,1.60554530e-01
-98.6,26.6,2.26197676e-02,3.82338125e-02,6.94406025e-02,1.53497265e-01
-98.4,26.6,2.15205515e-02,3.63243480e-02,6.60924211e-02,1.46370265e-01
-98.2,26.6,2.03857520e-02,3.43655836e-02,6.27592882e-02,1.39470403e-01
-98.0,26.6,1.93069792e-02,3.25215961e-02,5.96345516e-02,1.33115473e-01
-97.8,26.6,1.83324702e-02,3.08612441e-02,5.68136853e-02,1.27437337e-01
-97.6,26.6,1.74605734e-02,2.93810209e-02,5.41391536e-02,1.22231018e-01
-97.4,26.6,1.66452551e-02,2.80401642e-02,5.17432609e-02,1.17653372e-01
-97.2,26.6,1.58550137e-02,2.68049621e-02,4.95390497e-02,1.13456095e-01
-97.0,26.6,1.51298986e-02,2.56357592e-02,4.73514443e-02,1.08792239e-01
