lon,lat,475,975,2475,10000
-82.0,24.4,5.72186114e-03,1.11630439e-02,2.32465238e-02,6.07700588e-02
-81.8,24.4,5.88011126e-03,1.16309689e-02,2.43437519e-02,6.34938024e-02
-81.6,24.4,6.00972654e-03,1.20483414e-02,2.54350964e-02,6.62452819e-02
-81.4,24.4,6.11249215e-03,1.24052037e-02,2.64494089e-02,6.88241581e-02
-82.0,24.6,5.75721375e-03,1.09491577e-02,2.23394709e-02,5.75119401e-02
-81.8,24.6,5.87126921e-03,1.12929744e-02,2.31482160e-02,5.96022926e-02
-81.6,24.6,5.97320282e-03,1.16249561e-02,2.39511512e-02,6.16222694e-02
-81.4,24.6,6.05498443e-03,1.19073880e-02,2.46801306e-02,6.34545036e-02
-81.2,24.6,6.10407889e-03,1.21012663e-02,2.52402641e-02,6.48660158e-02
-81.0,24.6,6.10721368e-03,1.21852074e-02,2.55262265e-02,6.55939539e-02
-82.0,24.8,5.77051291e-03,1.07833031e-02,2.16807696e-02,5.50909259e-02
-81.8,24.8,5.86432864e-03,1.10637070e-02,2.23552942e-02,5.69002542e-02
-81.6,24.8,5.94931790e-03,1.13345955e-02,2.30378910e-02,5.88624315e-02
-81.4,24.8,6.01483727e-03,1.15680171e-02,2.36588252e-02,6.07226879e-02
-81.2,24.8,6.04955113e-03,1.17299243e-02,2.41180407e-02,6.20635553e-02
-81.0,24.8,6.04336923e-03,1.17868178e-02,2.43211614e-02,6.26269869e-02
-80.8,24.8,5.99180207e-03,1.17240948e-02,2.42449744e-02,6.24651488e-02
-80.6,24.8,5.89517856e-03,1.15358586e-02,2.38725601e-02,6.15575225e-02
-82.0,25.0,5.79791439e-03,1.07036934e-02,2.13028751e-02,5.36185728e-02
-81.8,25.0,5.87958680e-03,1.09534876e-02,2.19575365e-02,5.56709713e-02
-81.6,25.0,5.95253679e-03,1.11943159e-02,2.26525635e-02,5.83655828e-02
-81.4,25.0,6.00922709e-03,1.14034740e-02,2.33057164e-02,6.12742467e-02
-81.2,25.0,6.04094688e-03,1.15504224e-02,2.37944136e-02,6.33508461e-02
-81.0,25.0,6.04648848e-03,1.16181102e-02,2.40363828e-02,6.41824646e-02
-80.8,25.0,6.00493545e-03,1.15689856e-02,2.39856170e-02,6.40979005e-02
-80.6,25.0,5.91516907e-03,1.13983610e-02,2.36423961e-02,6.32363939e-02
-80.4,25.0,5.78153464e-03,1.11148496e-02,2.30196877e-02,6.15959178e-02
-80.2,25.0,5.60557249e-03,1.07248129e-02,2.21088496e-02,5.88600682e-02
-82.0,25.2,5.84823346e-03,1.07087665e-02,2.11704422e-02,5.29702792e-02
-81.8,25.2,5.92157776e-03,1.09465404e-02,2.18747713e-02,5.57193750e-02
-81.6,25.2,5.99080640e-03,1.11846459e-02,2.26667433e-02,5.98440346e-02
-81.4,25.2,6.04945950e-03,1.14000400e-02,2.34314839e-02,6.43789603e-02
-81.2,25.2,6.09685980e-03,1.15723663e-02,2.40263526e-02,6.74377356e-02
-81.0,25.2,6.10656587e-03,1.16492860e-02,2.43169554e-02,6.85661416e-02
-80.8,25.2,6.05324045e-03,1.15812634e-02,2.42379753e-02,6.84486716e-02
-80.6,25.2,5.95428836e-03,1.13987956e-02,2.38716387e-02,6.75249007e-02
-80.4,25.2,5.81447646e-03,1.11098673e-02,2.32210155e-02,6.57214442e-02
-80.2,25.2,5.63743600e-03,1.07222969e-02,2.22636075e-02,6.24646371e-02
-80.0,25.2,5.43730057e-03,1.02665702e-02,2.10526861e-02,5.70106228e-02
-82.0,25.4,5.93912396e-03,1.08218462e-02,2.13198438e-02,5.33392128e-02
-81.8,25.4,6.00676608e-03,1.10603326e-02,2.21161836e-02,5.72143543e-02
-81.6,25.4,6.07822646e-03,1.13118374e-02,2.30212376e-02,6.25443770e-02
-81.4,25.4,6.14602308e-03,1.15472673e-02,2.38755925e-02,6.75488705e-02
-81.2,25.4,6.18065864e-03,1.17017757e-02,2.44536165e-02,7.02489771e-02
-81.0,25.4,6.17042509e-03,1.17450192e-02,2.46825882e-02,7.11408677e-02
-80.8,25.4,6.10636483e-03,1.16601766e-02,2.45754515e-02,7.09636949e-02
-80.6,25.4,6.00120457e-03,1.14685831e-02,2.41893746e-02,7.00102931e-02
-80.4,25.4,5.86138260e-03,1.11812879e-02,2.35312149e-02,6.81989451e-02
-80.2,25.4,5.68833683e-03,1.08017924e-02,2.25674986e-02,6.49643112e-02
-80.0,25.4,5.49153816e-03,1.03517340e-02,2.13145496e-02,5.91661223e-02
-97.6,25.6,1.21421973e-02,2.12205135e-02,4.03522232e-02,9.38412432e-02
-97.4,25.6,1.10017447e-02,1.94223551e-02,3.73693111e-02,8.97907249e-02
-97.2,25.6,1.00288426e-02,1.79571318e-02,3.51885702e-02,8.85071527e-02
-97.0,25.6,9.19564954e-03,1.66398687e-02,3.34894506e-02,8.90841951e-02
-82.0,25.6,6.09958490e-03,1.10772919e-02,2.17764234e-02,5.48392394e-02
-81.8,25.6,6.15586238e-03,1.13119912e-02,2.26544432e-02,5.98824741e-02
-81.6,25.6,6.21807550e-03,1.15575159e-02,2.35871832e-02,6.54986752e-02
-81.4,25.6,6.26408352e-03,1.17588421e-02,2.43534864e-02,6.93915838e-02
-81.2,25.6,6.27432888e-03,1.18656273e-02,2.48069147e-02,7.11712810e-02
-81.0,25.6,6.24805324e-03,1.18788589e-02,2.49604490e-02,7.17399709e-02
-80.8,25.6,6.17944786e-03,1.17908704e-02,2.48324905e-02,7.14966287e-02
-80.6,25.6,6.07356366e-03,1.15991999e-02,2.44483370e-02,7.05624884e-02
