lon,lat,475,975,2475,10000
-82.0,24.4,4.58612462e-03,8.62842016e-03,1.64617154e-02,3.56152983e-02
-81.8,24.4,4.64126015e-03,8.73525522e-03,1.66862196e-02,3.61046925e-02
-81.6,24.4,4.64600976e-03,8.76383168e-03,1.67781748e-02,3.63898594e-02
-81.4,24.4,4.63479032e-03,8.76749590e-03,1.68223753e-02,3.65775850e-02
-82.0,24.6,4.87526049e-03,9.05536203e-03,1.71545336e-02,3.65486489e-02
-81.8,24.6,4.87907706e-03,9.08249213e-03,1.72401651e-02,3.67933897e-02
-81.6,24.6,4.87617160e-03,9.09959482e-03,1.73080583e-02,3.70079622e-02
-81.4,24.6,4.86688422e-03,9.10726319e-03,1.73580100e-02,3.71843714e-02
-81.2,24.6,4.84997512e-03,9.10373995e-03,1.73868824e-02,3.73136277e-02
-81.0,24.6,4.82373849e-03,9.08604317e-03,1.73873174e-02,3.73724774e-02
-82.0,24.8,5.09077633e-03,9.36773681e-03,1.76666943e-02,3.72543683e-02
-81.8,24.8,5.08659180e-03,9.38446697e-03,1.77348206e-02,3.74613299e-02
-81.6,24.8,5.08580021e-03,9.40743888e-03,1.78171239e-02,3.77052715e-02
-81.4,24.8,5.07933435e-03,9.42246562e-03,1.78856990e-02,3.79261082e-02
-81.2,24.8,5.06254171e-03,9.42177992e-03,1.79236307e-02,3.80771319e-02
-81.0,24.8,5.03436859e-03,9.40351224e-03,1.79261647e-02,3.81407039e-02
-80.8,24.8,4.99493447e-03,9.36734766e-03,1.78920366e-02,3.81154988e-02
-80.6,24.8,4.94923099e-03,9.32133678e-03,1.78373442e-02,3.80352525e-02
-82.0,25.0,5.31090158e-03,9.68399597e-03,1.81897753e-02,3.80028567e-02
-81.8,25.0,5.31215145e-03,9.71287741e-03,1.82873528e-02,3.82817316e-02
-81.6,25.0,5.31916183e-03,9.75360866e-03,1.84145932e-02,3.86510380e-02
-81.4,25.0,5.32337439e-03,9.79399252e-03,1.85510594e-02,3.90796770e-02
-81.2,25.0,5.32266641e-03,9.82502935e-03,1.86628684e-02,3.94188720e-02
-81.0,25.0,5.32487174e-03,9.86053781e-03,1.87795918e-02,3.97286379e-02
-80.8,25.0,5.30123285e-03,9.85505815e-03,1.88149705e-02,3.98586222e-02
-80.6,25.0,5.25360731e-03,9.80986300e-03,1.87681517e-02,3.98041773e-02
-80.4,25.0,5.18869906e-03,9.73585793e-03,1.86609874e-02,3.96104139e-02
-80.2,25.0,5.10067313e-03,9.62224922e-03,1.84700936e-02,3.92208767e-02
-82.0,25.2,5.55989105e-03,1.00458647e-02,1.88090652e-02,3.89672284e-02
-81.8,25.2,5.56678547e-03,1.00888190e-02,1.89434884e-02,3.93483330e-02
-81.6,25.2,5.58884792e-03,1.01633055e-02,1.91369010e-02,3.99778886e-02
-81.4,25.2,5.62016973e-03,1.02614781e-02,1.93855774e-02,4.08638650e-02
