lon,lat,475,975,2475,10000
-82.0,24.4,1.10883783e-02,2.35175670e-02,5.18802195e-02,1.37118418e-01
-81.8,24.4,1.13615159e-02,2.45629227e-02,5.45237066e-02,1.43411890e-01
-81.6,24.4,1.15757657e-02,2.55405842e-02,5.71258140e-02,1.49697492e-01
-81.4,24.4,1.17332845e-02,2.63292702e-02,5.92935494e-02,1.55525276e-01
-82.0,24.6,1.10805646e-02,2.27965870e-02,4.94507762e-02,1.30032517e-01
-81.8,24.6,1.12902533e-02,2.35859940e-02,5.14499847e-02,1.34779129e-01
-81.6,24.6,1.14582721e-02,2.43425681e-02,5.34138990e-02,1.39480294e-01
-81.4,24.6,1.15813289e-02,2.50040028e-02,5.51813496e-02,1.43715734e-01
-81.2,24.6,1.16346834e-02,2.54536527e-02,5.65180918e-02,1.46945510e-01
-81.0,24.6,1.15939385e-02,2.56099840e-02,5.71503427e-02,1.48604081e-01
-82.0,24.8,1.10389860e-02,2.21928935e-02,4.75376725e-02,1.24380991e-01
-81.8,24.8,1.12148053e-02,2.28257282e-02,4.91842029e-02,1.28680743e-01
-81.6,24.8,1.13481089e-02,2.34231522e-02,5.08100405e-02,1.32893179e-01
-81.4,24.8,1.14391282e-02,2.39289144e-02,5.22695781e-02,1.36873238e-01
-81.2,24.8,1.14666385e-02,2.42648647e-02,5.33311221e-02,1.39786273e-01
-81.0,24.8,1.14114262e-02,2.43532174e-02,5.37765905e-02,1.41021093e-01
-80.8,24.8,1.12666542e-02,2.41636121e-02,5.35530242e-02,1.40640997e-01
-80.6,24.8,1.10111609e-02,2.36807901e-02,5.26114518e-02,1.38557634e-01
-82.0,25.0,1.10117855e-02,2.17525176e-02,4.61953121e-02,1.20559657e-01
-81.8,25.0,1.11569700e-02,2.22905322e-02,4.77184833e-02,1.25149176e-01
-81.6,25.0,1.12670335e-02,2.27946848e-02,4.92952320e-02,1.30675021e-01
-81.4,25.0,1.13374073e-02,2.32207340e-02,5.07555195e-02,1.36502383e-01
-81.2,25.0,1.13537165e-02,2.34945759e-02,5.18047806e-02,1.40619013e-01
-81.0,25.0,1.13101036e-02,2.35648422e-02,5.22336224e-02,1.42135431e-01
-80.8,25.0,1.11775138e-02,2.33816105e-02,5.20026442e-02,1.41774452e-01
-80.6,25.0,1.09340386e-02,2.29404964e-02,5.11220438e-02,1.39782086e-01
-80.4,25.0,1.06013747e-02,2.22577979e-02,4.96159909e-02,1.36154026e-01
-80.2,25.0,1.01854598e-02,2.13511022e-02,4.74750198e-02,1.30417407e-01
-82.0,25.2,1.10069509e-02,2.14534013e-02,4.53211002e-02,1.18384288e-01
-81.8,25.2,1.11284720e-02,2.19401210e-02,4.68847172e-02,1.24156579e-01
-81.6,25.2,1.12286674e-02,2.24095981e-02,4.86033151e-02,1.32311643e-01
-81.4,25.2,1.12950816e-02,2.28143855e-02,5.02215700e-02,1.41264104e-01
-81.2,25.2,1.13269191e-02,2.30900111e-02,5.13757651e-02,1.46881132e-01
-81.0,25.2,1.12900490e-02,2.31600798e-02,5.18475435e-02,1.48805746e-01
-80.8,25.2,1.11406556e-02,2.29514275e-02,5.15740873e-02,1.48411997e-01
-80.6,25.2,1.08895931e-02,2.25052925e-02,5.06756109e-02,1.46361356e-01
-80.4,25.2,1.05575262e-02,2.18382295e-02,4.91593389e-02,1.42529531e-01
-80.2,25.2,1.01520343e-02,2.09662609e-02,4.69813401e-02,1.35958861e-01
