lon,lat,475,975,2475,10000
-82.0,24.4,6.61812587e-03,1.27927435e-02,2.62192414e-02,6.50879023e-02
-81.8,24.4,6.80537235e-03,1.32773258e-02,2.73689747e-02,6.78128681e-02
-81.6,24.4,6.95849816e-03,1.37315273e-02,2.84768179e-02,7.05616099e-02
-81.4,24.4,7.07967460e-03,1.41355863e-02,2.94942244e-02,7.31353635e-02
-82.0,24.6,6.66288708e-03,1.25746081e-02,2.52171304e-02,6.19536787e-02
-81.8,24.6,6.79789143e-03,1.29334978e-02,2.61222452e-02,6.39657256e-02
-81.6,24.6,6.91859255e-03,1.32765372e-02,2.69797524e-02,6.59881657e-02
-81.4,24.6,7.01534161e-03,1.35773094e-02,2.77249980e-02,6.78252841e-02
-81.2,24.6,7.07311381e-03,1.37959915e-02,2.82923136e-02,6.92388166e-02
-81.0,24.6,7.07604633e-03,1.38895369e-02,2.85791132e-02,6.99672366e-02
-82.0,24.8,6.68061760e-03,1.24034724e-02,2.44906234e-02,5.96371816e-02
-81.8,24.8,6.79173780e-03,1.26978432e-02,2.52429097e-02,6.14022281e-02
-81.6,24.8,6.89240543e-03,1.29799952e-02,2.60026183e-02,6.32807689e-02
-81.4,24.8,6.96984664e-03,1.32214819e-02,2.66775096e-02,6.50882891e-02
-81.2,24.8,7.01054054e-03,1.33876138e-02,2.71466236e-02,6.64200283e-02
-81.0,24.8,7.00245966e-03,1.34444888e-02,2.73529949e-02,6.69820485e-02
-80.8,24.8,6.94021637e-03,1.33778984e-02,2.72738085e-02,6.68184895e-02
-80.6,24.8,6.82425736e-03,1.31818916e-02,2.68912204e-02,6.59039629e-02
-82.0,25.0,6.71471585e-03,1.23214296e-02,2.40751226e-02,5.81435116e-02
-81.8,25.0,6.81139438e-03,1.25840038e-02,2.47995329e-02,6.02225570e-02
-81.6,25.0,6.89753418e-03,1.28358937e-02,2.55622278e-02,6.27596468e-02
-81.4,25.0,6.96420273e-03,1.30537605e-02,2.62729616e-02,6.55351961e-02
-81.2,25.0,7.00119896e-03,1.32061341e-02,2.67843114e-02,6.75403656e-02
-81.0,25.0,7.00726728e-03,1.32753201e-02,2.70291717e-02,6.83403822e-02
-80.8,25.0,6.95728116e-03,1.32226269e-02,2.69735136e-02,6.82449017e-02
-80.6,25.0,6.84985260e-03,1.30433487e-02,2.66163428e-02,6.73806440e-02
-80.4,25.0,6.69015509e-03,1.27458481e-02,2.59344311e-02,6.57440586e-02
-80.2,25.0,6.47999011e-03,1.23358358e-02,2.49305143e-02,6.30696301e-02
-82.0,25.2,6.77571612e-03,1.23275665e-02,2.39298424e-02,5.74912529e-02
-81.8,25.2,6.86230846e-03,1.25771641e-02,2.47020567e-02,6.02423062e-02
-81.6,25.2,6.94367546e-03,1.28264207e-02,2.55579705e-02,6.40895440e-02
-81.4,25.2,7.01245753e-03,1.30515804e-02,2.63731463e-02,6.84115183e-02
-81.2,25.2,7.06824377e-03,1.32320716e-02,2.69852222e-02,7.12746297e-02
-81.0,25.2,7.07949744e-03,1.33120705e-02,2.72817346e-02,7.23386090e-02
-80.8,25.2,7.01560665e-03,1.32392828e-02,2.71966105e-02,7.22172431e-02
-80.6,25.2,6.89742039e-03,1.30461793e-02,2.68117356e-02,7.13057477e-02
-80.4,25.2,6.73062787e-03,1.27407396e-02,2.61122860e-02,6.95326683e-02
-80.2,25.2,6.51948709e-03,1.23307588e-02,2.50687796e-02,6.63789243e-02
-80.0,25.2,6.28079058e-03,1.18495793e-02,2.37537393e-02,6.11755595e-02
-82.0,25.4,6.88464829e-03,1.24469837e-02,2.40934048e-02,5.78629978e-02
-81.8,25.4,6.96411025e-03,1.26968642e-02,2.49580113e-02,6.16074812e-02
-81.6,25.4,7.04790404e-03,1.29605312e-02,2.59244659e-02,6.66370428e-02
-81.4,25.4,7.12754931e-03,1.32082945e-02,2.68183892e-02,7.13295345e-02
-81.2,25.4,7.16806561e-03,1.33707995e-02,2.74115261e-02,7.38737845e-02
-81.0,25.4,7.15544149e-03,1.34151781e-02,2.76453826e-02,7.47280737e-02
-80.8,25.4,7.07881076e-03,1.33240875e-02,2.75305251e-02,7.45546916e-02
-80.6,25.4,6.95341057e-03,1.31204702e-02,2.71241071e-02,7.36180814e-02
-80.4,25.4,6.78690154e-03,1.28156558e-02,2.64287385e-02,7.18387117e-02
-80.2,25.4,6.58086213e-03,1.24130181e-02,2.53827457e-02,6.87004613e-02
-80.0,25.4,6.34645522e-03,1.19369865e-02,2.40299057e-02,6.31856791e-02
-97.6,25.6,1.38472463e-02,2.39688092e-02,4.42875835e-02,9.77668888e-02
-97.4,25.6,1.26240211e-02,2.19427378e-02,4.12768039e-02,9.37402635e-02
-97.2,25.6,1.15678436e-02,2.03005966e-02,3.89817418e-02,9.22915679e-02
-97.0,25.6,1.05905464e-02,1.88976520e-02,3.70977872e-02,9.25285916e-02
-82.0,25.6,7.07641068e-03,1.27167565e-02,2.45924186e-02,5.93388905e-02
-81.8,25.6,7.14192086e-03,1.29624647e-02,2.55354120e-02,6.40825674e-02
-81.6,25.6,7.21455273e-03,1.32206419e-02,2.65260061e-02,6.94006377e-02
-81.4,25.6,7.26809366e-03,1.34325808e-02,2.73132923e-02,7.30710471e-02
-81.2,25.6,7.27939332e-03,1.35484741e-02,2.77800984e-02,7.47880059e-02
-81.0,25.6,7.24759221e-03,1.35615357e-02,2.79363113e-02,7.53441692e-02
-80.8,25.6,7.16563044e-03,1.34614291e-02,2.78000343e-02,7.51076293e-02
-80.6,25.6,7.03951436e-03,1.32578397e-02,2.73962553e-02,7.41886579e-02
-80.4,25.6,6.87315214e-03,1.29562230e-02,2.67203668e-02,7.25034032e-02
-80.2,25.6,6.66975302e-03,1.25603969e-02,2.57099669e-02,6.96095655e-02
-80.0,25.6,6.43923345e-03,1.20924434e-02,2.43849097e-02,6.45234614e-02
-98.2,25.8,1.89468111e-02,3.26688695e-02,6.02019280e-02,1.30595151e-01
-98.0,25.8,1.69649281e-02,2.91975064e-02,5.36098527e-02,1.17073465e-01
-97.8,25.8,1.52497230e-02,2.64615540e-02,4.86639905e-02,1.08092697e-01
-97.6,25.8,1.38587835e-02,2.40717800e-02,4.49489343e-02,1.02242934e-01
-97.4,25.8,1.27043826e-02,2.21657967e-02,4.21288318e-02,9.87119632e-02
-97.2,25.8,1.17141897e-02,2.06024903e-02,3.99691313e-02,9.70826407e-02
-97.0,25.8,1.07810434e-02,1.92491650e-02,3.80891065e-02,9.63678129e-02
-82.0,25.8,7.28326325e-03,1.30407542e-02,2.52624759e-02,6.16738257e-02
-81.8,25.8,7.34212459e-03,1.32886698e-02,2.62524596e-02,6.70533039e-02
-81.6,25.8,7.39197902e-03,1.35142142e-02,2.71314313e-02,7.14839047e-02
-81.4,25.8,7.42456694e-03,1.36893085e-02,2.77820617e-02,7.39781381e-02
-81.2,25.8,7.42087240e-03,1.37760157e-02,2.81399001e-02,7.51207015e-02
-81.0,25.8,7.37620400e-03,1.37664020e-02,2.82322011e-02,7.54530051e-02
-80.8,25.8,7.28889013e-03,1.36579636e-02,2.80737999e-02,7.51446268e-02
-80.6,25.8,7.15963795e-03,1.34520170e-02,2.76715142e-02,7.42381325e-02
-80.4,25.8,6.99138568e-03,1.31521528e-02,2.70166608e-02,7.26454387e-02
-80.2,25.8,6.78659421e-03,1.27609317e-02,2.60634825e-02,7.00524065e-02
-80.0,25.8,6.55730948e-03,1.23005873e-02,2.47953223e-02,6.55898812e-02
-98.8,26.0,2.56239618e-02,4.51133810e-02,8.46285210e-02,1.88343577e-01
-98.6,26.0,2.27692062e-02,3.99862637e-02,7.37613265e-02,1.62734664e-01
-98.4,26.0,2.03647406e-02,3.53581474e-02,6.53121785e-02,1.44002676e-01
-98.2,26.0,1.83236708e-02,3.15849240e-02,5.85453801e-02,1.29693764e-01
-98.0,26.0,1.65196646e-02,2.85651345e-02,5.28896458e-02,1.18538595e-01
-97.8,26.0,1.49877620e-02,2.60826631e-02,4.84968211e-02,1.10331924e-01
-97.6,26.0,1.37178968e-02,2.39080510e-02,4.50664202e-02,1.04485346e-01
-97.4,26.0,1.26491187e-02,2.21387345e-02,4.23868993e-02,1.00572746e-01
-97.2,26.0,1.17220596e-02,2.06608310e-02,4.02607230e-02,9.82764484e-02
-97.0,26.0,1.08462318e-02,1.93674312e-02,3.83507491e-02,9.64922873e-02
-82.0,26.0,7.49700959e-03,1.33963367e-02,2.60378841e-02,6.46789394e-02
-81.8,26.0,7.55658972e-03,1.36492328e-02,2.70044022e-02,6.97436118e-02
-81.6,26.0,7.59893812e-03,1.38582441e-02,2.77724925e-02,7.29488104e-02
-81.4,26.0,7.61880585e-03,1.40054204e-02,2.82986337e-02,7.46649569e-02
-81.2,26.0,7.60499920e-03,1.40699013e-02,2.85718983e-02,7.54558651e-02
-81.0,26.0,7.55173613e-03,1.40442699e-02,2.86141336e-02,7.56205082e-02
-80.8,26.0,7.45800482e-03,1.39257386e-02,2.84308293e-02,7.52404017e-02
-80.6,26.0,7.32290124e-03,1.37130621e-02,2.80221906e-02,7.43285061e-02
-80.4,26.0,7.14766869e-03,1.34078475e-02,2.73778853e-02,7.28062028e-02
-80.2,26.0,6.93694400e-03,1.30150300e-02,2.64724562e-02,7.04254288e-02
-80.0,26.0,6.70169340e-03,1.25549042e-02,2.52640362e-02,6.65810011e-02
-99.2,26.2,2.79473850e-02,4.85927130e-02,9.06290163e-02,2.01357084e-01
-99.0,26.2,2.53811839e-02,4.43560271e-02,8.27243539e-02,1.84437249e-01
-98.8,26.2,2.30717445e-02,4.04605682e-02,7.48805183e-02,1.66723350e-01
-98.6,26.2,2.10887025e-02,3.66783840e-02,6.78127087e-02,1.50571106e-01
-98.4,26.2,1.92336294e-02,3.32136423e-02,6.16163677e-02,1.37027373e-01
-98.2,26.2,1.75204896e-02,3.01667821e-02,5.60165157e-02,1.25467111e-01
-98.0,26.2,1.59155541e-02,2.76082096e-02,5.13038866e-02,1.16182178e-01
-97.8,26.2,1.45813285e-02,2.53840328e-02,4.74961838e-02,1.08993696e-01
-97.6,26.2,1.34520432e-02,2.34570100e-02,4.44173342e-02,1.03561133e-01
-97.4,26.2,1.24822723e-02,2.18464896e-02,4.19229306e-02,9.96357039e-02
-97.2,26.2,1.16193838e-02,2.04668982e-02,3.98494232e-02,9.68806091e-02
-97.0,26.2,1.08114727e-02,1.92472804e-02,3.78938992e-02,9.42532234e-02
-82.2,26.2,7.66091034e-03,1.35125096e-02,2.58226093e-02,6.21139335e-02
-82.0,26.2,7.73656793e-03,1.37946836e-02,2.68540730e-02,6.75766365e-02
-81.8,26.2,7.79885140e-03,1.40471287e-02,2.77417523e-02,7.15709892e-02
-81.6,26.2,7.83937308e-03,1.42431800e-02,2.83991399e-02,7.38143752e-02
-81.4,26.2,7.85009527e-03,1.43650400e-02,2.88108359e-02,7.49941156e-02
-81.2,26.2,7.82861659e-03,1.44105196e-02,2.90131358e-02,7.55351347e-02
-81.0,26.2,7.76847497e-03,1.43702430e-02,2.90092264e-02,7.55601201e-02
-80.8,26.2,7.66774167e-03,1.42403670e-02,2.88000448e-02,7.51120106e-02
-80.6,26.2,7.52259408e-03,1.40160865e-02,2.83786015e-02,7.41822613e-02
-80.4,26.2,7.33783848e-03,1.37026994e-02,2.77403464e-02,7.27116340e-02
-80.2,26.2,7.11968993e-03,1.33082335e-02,2.68732508e-02,7.05353768e-02
-80.0,26.2,6.87618476e-03,1.28459279e-02,2.57336278e-02,6.71991765e-02
-99.4,26.4,2.60065038e-02,4.42940975e-02,8.08219491e-02,1.76593612e-01
-99.2,26.4,2.43123447e-02,4.19339713e-02,7.69908202e-02,1.70338403e-01
-99.0,26.4,2.24579516e-02,3.90864188e-02,7.20252570e-02,1.60131840e-01
-98.8,26.4,2.08867717e-02,3.62340023e-02,6.70223409e-02,1.49049276e-01
-98.6,26.4,1.94676520e-02,3.35754869e-02,6.22293145e-02,1.38409477e-01
-98.4,26.4,1.80359977e-02,3.09838452e-02,5.74936397e-02,1.28394858e-01
-98.2,26.4,1.65611481e-02,2.85833921e-02,5.30444118e-02,1.19510940e-01
-98.0,26.4,1.52275994e-02,2.64635276e-02,4.92228739e-02,1.12132890e-01
-97.8,26.4,1.40855630e-02,2.44916880e-02,4.60184518e-02,1.06171314e-01
-97.6,26.4,1.30988345e-02,2.28197821e-02,4.33399526e-02,1.01451883e-01
-97.4,26.4,1.22325838e-02,2.13792901e-02,4.10738480e-02,9.77533268e-02
-97.2,26.4,1.14386864e-02,2.01165985e-02,3.90532588e-02,9.47358925e-02
-97.0,26.4,1.07077942e-02,1.89838858e-02,3.70990675e-02,9.13524325e-02
-82.2,26.4,7.93153670e-03,1.39699428e-02,2.67495864e-02,6.51514974e-02
-82.0,26.4,7.99802424e-03,1.42506017e-02,2.77145095e-02,6.99444154e-02
-81.8,26.4,8.05249473e-03,1.44914631e-02,2.84938479e-02,7.28411489e-02
-81.6,26.4,8.08576873e-03,1.46698876e-02,2.90383699e-02,7.44357589e-02
-81.4,26.4,8.09161471e-03,1.47752748e-02,2.93703589e-02,7.52948715e-02
-81.2,26.4,8.06586778e-03,1.48018813e-02,2.95078817e-02,7.56330092e-02
-81.0,26.4,8.00735366e-03,1.47480758e-02,2.94630786e-02,7.55411251e-02
-80.8,26.4,7.90948961e-03,1.46028836e-02,2.92228331e-02,7.50181144e-02
-80.6,26.4,7.76291240e-03,1.43685568e-02,2.87878134e-02,7.40567866e-02
-80.4,26.4,7.56842100e-03,1.40459624e-02,2.81487849e-02,7.25987911e-02
-80.2,26.4,7.33662605e-03,1.36389027e-02,2.72877580e-02,7.04959648e-02
-80.0,26.4,7.08096404e-03,1.31678306e-02,2.61943050e-02,6.74533223e-02
-79.8,26.4,6.80631502e-03,1.26488729e-02,2.48631399e-02,6.28011713e-02
-99.4,26.6,2.26931852e-02,3.86752355e-02,7.00954136e-02,1.53425495e-01
-99.2,26.6,2.14288935e-02,3.67611145e-02,6.73838081e-02,1.49093535e-01
-99.0,26.6,2.01366492e-02,3.46643743e-02,6.40429876e-02,1.42385423e-01
-98.8,26.6,1.90182029e-02,3.26901672e-02,6.06208996e-02,1.35036837e-01
-98.6,26.6,1.79756967e-02,3.07945250e-02,5.70492125e-02,1.27420959e-01
-98.4,26.6,1.67951986e-02,2.88665323e-02,5.34556232e-02,1.20148442e-01
-98.2,26.6,1.56108593e-02,2.69967435e-02,5.00724634e-02,1.13557740e-01
-98.0,26.6,1.45201430e-02,2.51687885e-02,4.70290108e-02,1.07823373e-01
-97.8,26.6,1.35527120e-02,2.35251264e-02,4.43751748e-02,1.02989293e-01
-97.6,26.6,1.27017425e-02,2.20952034e-02,4.20824610e-02,9.89793990e-02
-97.4,26.6,1.19414005e-02,2.08287791e-02,4.00591326e-02,9.55878159e-02
-97.2,26.6,1.12145393e-02,1.96865381e-02,3.81027120e-02,9.24376024e-02
-97.0,26.6,1.05595871e-02,1.86419848e-02,3.61698096e-02,8.83613557e-02
-82.4,26.6,8.14501289e-03,1.41946826e-02,2.67445375e-02,6.30874939e-02
-82.2,26.6,8.22005793e-03,1.44947351e-02,2.77454825e-02,6.82175793e-02
-82.0,26.6,8.28618905e-03,1.47667767e-02,2.86151860e-02,7.17686369e-02
-81.8,26.6,8.33590588e-03,1.49869361e-02,2.92656253e-02,7.37923858e-02
-81.6,26.6,8.36440808e-03,1.51453152e-02,2.97114685e-02,7.49575700e-02
-81.4,26.6,8.36666126e-03,1.52350716e-02,2.99754075e-02,7.55769744e-02
-81.2,26.6,8.33532617e-03,1.52450601e-02,3.00596535e-02,7.57594897e-02
-81.0,26.6,8.27018490e-03,1.51764022e-02,2.99775186e-02,7.55685671e-02
-80.8,26.6,8.16328486e-03,1.50128808e-02,2.97001370e-02,7.49534710e-02
-80.6,26.6,8.01747539e-03,1.47603837e-02,2.92357854e-02,7.39199540e-02
-80.4,26.6,7.83101846e-03,1.44213465e-02,2.85781694e-02,7.24159619e-02
-80.2,26.6,7.58404691e-03,1.39973670e-02,2.77033516e-02,7.02774418e-02
-80.0,26.6,7.30810294e-03,1.35026444e-02,2.66028529e-02,6.72037921e-02
-79.8,26.6,7.01771122e-03,1.29663918e-02,2.52573088e-02,6.25659341e-02
-99.6,26.8,2.09730921e-02,3.52658021e-02,6.36462009e-02,1.37855903e-01
-99.4,26.8,2.01604174e-02,3.41458322e-02,6.23510271e-02,1.37460724e-01
-99.2,26.8,1.92067997e-02,3.27227414e-02,6.03095697e-02,1.34066288e-01
-99.0,26.8,1.82906895e-02,3.12518875e-02,5.78182659e-02,1.29128458e-01
-98.8,26.8,1.74416064e-02,2.98323158e-02,5.52004076e-02,1.23756227e-01
-98.6,26.8,1.65761593e-02,2.84412326e-02,5.25928620e-02,1.18388157e-01
-98.4,26.8,1.56708833e-02,2.70016810e-02,4.99691475e-02,1.13183040e-01
-98.2,26.8,1.47453095e-02,2.54631435e-02,4.73924190e-02,1.08279361e-01
-98.0,26.8,1.38520516e-02,2.39565138e-02,4.49677928e-02,1.03829267e-01
-97.8,26.8,1.30303828e-02,2.25830313e-02,4.27675747e-02,9.99176913e-02
-97.6,26.8,1.23006724e-02,2.13675595e-02,4.08194643e-02,9.65499941e-02
-97.4,26.8,1.16295688e-02,2.02701562e-02,3.89961483e-02,9.35192827e-02
-97.2,26.8,1.09842320e-02,1.92532998e-02,3.71841713e-02,9.03862884e-02
-97.0,26.8,1.04016889e-02,1.82984790e-02,3.53076713e-02,8.58017930e-02
-82.4,26.8,8.45564922e-03,1.47605356e-02,2.78272066e-02,6.65596841e-02
-82.2,26.8,8.54293331e-03,1.50761832e-02,2.87954538e-02,7.07431183e-02
-82.0,26.8,8.61340340e-03,1.53426815e-02,2.95551417e-02,7.32333387e-02
-81.8,26.8,8.66160390e-03,1.55461285e-02,3.00969321e-02,7.46793162e-02
-81.6,26.8,8.68701275e-03,1.56879836e-02,3.04635203e-02,7.55369324e-02
-81.4,26.8,8.68511930e-03,1.57621592e-02,3.06690082e-02,7.59702310e-02
-81.2,26.8,8.64976683e-03,1.57602145e-02,3.07150030e-02,7.60391345e-02
-81.0,26.8,8.57395550e-03,1.56686310e-02,3.05827399e-02,7.57240880e-02
-80.8,26.8,8.45386687e-03,1.54814734e-02,3.02632525e-02,7.50086866e-02
-80.6,26.8,8.29176985e-03,1.52008048e-02,2.97527192e-02,7.38630786e-02
-80.4,26.8,8.09602420e-03,1.48392977e-02,2.90591062e-02,7.22499848e-02
-80.2,26.8,7.86800248e-03,1.43952071e-02,2.81489647e-02,6.99486950e-02
-80.0,26.8,7.56420959e-03,1.38588424e-02,2.69689161e-02,6.64558587e-02
-79.8,26.8,7.25152934e-03,1.32932008e-02,2.55784472e-02,6.12950028e-02
-99.8,27.0,1.94042401e-02,3.23198584e-02,5.81376041e-02,1.24932234e-01
-99.6,27.0,1.87894327e-02,3.15327695e-02,5.73463092e-02,1.26213374e-01
-99.4,27.0,1.81303598e-02,3.06235267e-02,5.61560896e-02,1.25256322e-01
-99.2,27.0,1.74165818e-02,2.96012272e-02,5.45546497e-02,1.22469206e-01
-99.0,27.0,1.67043121e-02,2.85652174e-02,5.27674738e-02,1.18937846e-01
-98.8,27.0,1.60272526e-02,2.75181062e-02,5.08782517e-02,1.15106496e-01
