lon,lat,475,975,2475,10000
-82.0,24.4,1.62365337e-02,2.83091268e-02,5.18670762e-02,1.11822499e-01
-81.8,24.4,1.64528117e-02,2.87284501e-02,5.27755504e-02,1.14015946e-01
-81.6,24.4,1.65545271e-02,2.90064457e-02,5.34953511e-02,1.15993230e-01
-81.4,24.4,1.65973214e-02,2.92004777e-02,5.40667255e-02,1.17675884e-01
-82.0,24.6,1.68403347e-02,2.89644791e-02,5.24914971e-02,1.11209136e-01
-81.8,24.6,1.69252873e-02,2.91969539e-02,5.30713310e-02,1.12727575e-01
-81.6,24.6,1.69805330e-02,2.93968310e-02,5.36002286e-02,1.14162400e-01
-81.4,24.6,1.70073539e-02,2.95467891e-02,5.40335141e-02,1.15385601e-01
-81.2,24.6,1.69954947e-02,2.96216263e-02,5.43109605e-02,1.16234967e-01
-81.0,24.6,1.69314338e-02,2.95904774e-02,5.43603761e-02,1.16520920e-01
-82.0,24.8,1.72581016e-02,2.95027360e-02,5.30865845e-02,1.10968874e-01
-81.8,24.8,1.73075724e-02,2.96839560e-02,5.35604922e-02,1.12217944e-01
-81.6,24.8,1.73559466e-02,2.98649539e-02,5.40404701e-02,1.13505687e-01
-81.4,24.8,1.73787464e-02,3.00040883e-02,5.44499113e-02,1.14673599e-01
-81.2,24.8,1.73584855e-02,3.00616072e-02,5.46906153e-02,1.15431468e-01
-81.0,24.8,1.72847552e-02,3.00112282e-02,5.46967463e-02,1.15592905e-01
-80.8,24.8,1.71544981e-02,2.98478530e-02,5.44634942e-02,1.15174655e-01
-80.6,24.8,1.69765933e-02,2.95828674e-02,5.40064853e-02,1.14198924e-01
-82.0,25.0,1.76953717e-02,3.01211753e-02,5.39021608e-02,1.11346896e-01
-81.8,25.0,1.77485719e-02,3.03127755e-02,5.44051502e-02,1.12678638e-01
-81.6,25.0,1.78049905e-02,3.05245733e-02,5.49939339e-02,1.14393160e-01
-81.4,25.0,1.78423429e-02,3.07136803e-02,5.55865268e-02,1.16409950e-01
-81.2,25.0,1.78507578e-02,3.08325135e-02,5.59866009e-02,1.17722035e-01
-81.0,25.0,1.78482722e-02,3.08975131e-02,5.61940270e-02,1.18258620e-01
-80.8,25.0,1.77616970e-02,3.08084567e-02,5.60936982e-02,1.18082100e-01
-80.6,25.0,1.75918491e-02,3.05667557e-02,5.56933976e-02,1.17243886e-01
-80.4,25.0,1.73496204e-02,3.01879473e-02,5.50170247e-02,1.15781266e-01
-80.2,25.0,1.70215240e-02,2.96428536e-02,5.39944935e-02,1.13483507e-01
-82.0,25.2,1.82044144e-02,3.08821120e-02,5.50270621e-02,1.12451939e-01
-81.8,25.2,1.82661943e-02,3.11075428e-02,5.56383932e-02,1.14148911e-01
-81.6,25.2,1.83506522e-02,3.14027969e-02,5.64980937e-02,1.17001940e-01
-81.4,25.2,1.84390223e-02,3.17138369e-02,5.73966651e-02,1.20639912e-01
-81.2,25.2,1.85469252e-02,3.20084158e-02,5.80691125e-02,1.22780797e-01
-81.0,25.2,1.85728218e-02,3.21335471e-02,5.83699812e-02,1.23605345e-01
-80.8,25.2,1.84371135e-02,3.19752397e-02,5.81875269e-02,1.23275108e-01
-80.6,25.2,1.82195513e-02,3.16662696e-02,5.77405919e-02,1.22302148e-01
-80.4,25.2,1.79296723e-02,3.12203787e-02,5.70475494e-02,1.20710739e-01
-80.2,25.2,1.75602416e-02,3.06098135e-02,5.59254954e-02,1.18166311e-01
-80.0,25.2,1.71480449e-02,2.98678952e-02,5.43643280e-02,1.13884912e-01
-82.0,25.4,1.88444632e-02,3.18797056e-02,5.66218900e-02,1.14577764e-01
-81.8,25.4,1.89117102e-02,3.21520243e-02,5.73600600e-02,1.17035526e-01
-81.6,25.4,1.90367897e-02,3.25491068e-02,5.83886357e-02,1.21083219e-01
-81.4,25.4,1.91906160e-02,3.29717756e-02,5.93918592e-02,1.24596841e-01
-81.2,25.4,1.92557997e-02,3.32028811e-02,5.99406526e-02,1.26255876e-01
-81.0,25.4,1.92096024e-02,3.32173841e-02,6.00713470e-02,1.26710737e-01
-80.8,25.4,1.90302115e-02,3.29965719e-02,5.98050933e-02,1.26227389e-01
-80.6,25.4,1.87783871e-02,3.26403831e-02,5.93017621e-02,1.25168674e-01
-80.4,25.4,1.84723024e-02,3.21752177e-02,5.85955825e-02,1.23581620e-01
-80.2,25.4,1.80966118e-02,3.15627457e-02,5.75961169e-02,1.21149438e-01
-80.0,25.4,1.76666655e-02,3.07957128e-02,5.61049046e-02,1.17099628e-01
-97.6,25.6,2.66643268e-02,4.42641815e-02,7.89673620e-02,1.64341468e-01
-97.4,25.6,2.53739821e-02,4.21218318e-02,7.52338119e-02,1.57849921e-01
-97.2,25.6,2.41470158e-02,4.03022526e-02,7.22091524e-02,1.53169628e-01
-97.0,25.6,2.30352422e-02,3.86731475e-02,6.96311148e-02,1.49888363e-01
-82.0,25.6,1.97484999e-02,3.33205573e-02,5.87773441e-02,1.18321450e-01
-81.8,25.6,1.97773244e-02,3.35797231e-02,5.95913016e-02,1.21664473e-01
-81.6,25.6,1.98683441e-02,3.39419616e-02,6.05924231e-02,1.25653059e-01
-81.4,25.6,1.99275606e-02,3.42028342e-02,6.12628448e-02,1.27855630e-01
-81.2,25.6,1.98902196e-02,3.42612163e-02,6.15091275e-02,1.28658833e-01
-81.0,25.6,1.97787350e-02,3.41739252e-02,6.14826354e-02,1.28754561e-01
-80.8,25.6,1.95830294e-02,3.39321458e-02,6.11918072e-02,1.28255136e-01
-80.6,25.6,1.93249326e-02,3.35729982e-02,6.06974146e-02,1.27249211e-01
-80.4,25.6,1.90112849e-02,3.31049037e-02,6.00071574e-02,1.25734116e-01
-80.2,25.6,1.86353366e-02,3.25050393e-02,5.90607392e-02,1.23502369e-01
-80.0,25.6,1.82042952e-02,3.17548651e-02,5.77447371e-02,1.19915286e-01
-98.2,25.8,3.19592250e-02,5.32510262e-02,9.44727934e-02,1.96761824e-01
-98.0,25.8,3.01087413e-02,4.99841687e-02,8.89157901e-02,1.84775736e-01
-97.8,25.8,2.85208936e-02,4.72419122e-02,8.42723741e-02,1.75367060e-01
-97.6,25.8,2.71555442e-02,4.49186397e-02,8.01007847e-02,1.67782072e-01
-97.4,25.8,2.59829809e-02,4.29448473e-02,7.66311206e-02,1.61752569e-01
-97.2,25.8,2.49265394e-02,4.12482074e-02,7.37227722e-02,1.56940265e-01
-97.0,25.8,2.38687198e-02,3.96742945e-02,7.10964100e-02,1.52833230e-01
-82.0,25.8,2.06408732e-02,3.47973291e-02,6.10597790e-02,1.22971482e-01
-81.8,25.8,2.06482891e-02,3.50489924e-02,6.19421796e-02,1.26893135e-01
-81.6,25.8,2.06511393e-02,3.52533312e-02,6.26013753e-02,1.29296514e-01
-81.4,25.8,2.06299500e-02,3.53673016e-02,6.29796762e-02,1.30481975e-01
-81.2,25.8,2.05391869e-02,3.53385628e-02,6.30780947e-02,1.30905446e-01
-81.0,25.8,2.03853821e-02,3.51884957e-02,6.29602715e-02,1.30814592e-01
-80.8,25.8,2.01723085e-02,3.49266963e-02,6.26498751e-02,1.30289801e-01
-80.6,25.8,1.99022360e-02,3.45581386e-02,6.21574013e-02,1.29360141e-01
-80.4,25.8,1.95774950e-02,3.40825116e-02,6.14761088e-02,1.27995495e-01
-80.2,25.8,1.91915920e-02,3.34811550e-02,6.05610003e-02,1.25913354e-01
-80.0,25.8,1.87604248e-02,3.27540175e-02,5.93453776e-02,1.22787623e-01
-98.8,26.0,3.82167734e-02,6.38453133e-02,1.14395391e-01,2.40041856e-01
-98.6,26.0,3.58858745e-02,5.98411412e-02,1.06316202e-01,2.21965137e-01
-98.4,26.0,3.37232006e-02,5.62492115e-02,9.95524477e-02,2.07803783e-01
-98.2,26.0,3.16816383e-02,5.26894553e-02,9.35890736e-02,1.95827987e-01
-98.0,26.0,2.99790071e-02,4.97237886e-02,8.86063339e-02,1.85331598e-01
-97.8,26.0,2.85333790e-02,4.72110209e-02,8.42882115e-02,1.76290621e-01
-97.6,26.0,2.72871571e-02,4.50557542e-02,8.03384431e-02,1.68782310e-01
-97.4,26.0,2.62005106e-02,4.32025817e-02,7.70036537e-02,1.62633156e-01
-97.2,26.0,2.52172320e-02,4.15776243e-02,7.41651707e-02,1.57668835e-01
-97.0,26.0,2.42050508e-02,4.00631158e-02,7.15637947e-02,1.53224547e-01
-82.0,26.0,2.14840668e-02,3.62302556e-02,6.33589207e-02,1.28137045e-01
-81.8,26.0,2.14886162e-02,3.64677866e-02,6.41505104e-02,1.31087809e-01
-81.6,26.0,2.14528528e-02,3.65869271e-02,6.45907923e-02,1.32562135e-01
-81.4,26.0,2.13792536e-02,3.66089146e-02,6.47993786e-02,1.33283126e-01
-81.2,26.0,2.12507887e-02,3.65223036e-02,6.48072362e-02,1.33498998e-01
-81.0,26.0,2.10673439e-02,3.63336033e-02,6.46410155e-02,1.33321087e-01
-80.8,26.0,2.08352699e-02,3.60521572e-02,6.43150102e-02,1.32783499e-01
-80.6,26.0,2.05478189e-02,3.56654872e-02,6.38105959e-02,1.31855265e-01
-80.4,26.0,2.02002723e-02,3.51648862e-02,6.31130483e-02,1.30503354e-01
-80.2,26.0,1.97954364e-02,3.45471549e-02,6.22030336e-02,1.28642985e-01
-80.0,26.0,1.93450748e-02,3.38132015e-02,6.10380728e-02,1.25879289e-01
-99.2,26.2,4.25421296e-02,7.04698325e-02,1.25296791e-01,2.59174834e-01
-99.0,26.2,3.87945351e-02,6.44214530e-02,1.14789733e-01,2.39656943e-01
-98.8,26.2,3.64053237e-02,6.05934622e-02,1.07723026e-01,2.25298117e-01
-98.6,26.2,3.48346550e-02,5.79250960e-02,1.02398388e-01,2.13582873e-01
-98.4,26.2,3.31016353e-02,5.49420258e-02,9.71069917e-02,2.02594492e-01
-98.2,26.2,3.12815756e-02,5.18139134e-02,9.19202048e-02,1.92315919e-01
-98.0,26.2,2.97202052e-02,4.91175222e-02,8.74176368e-02,1.82644955e-01
-97.8,26.2,2.84108634e-02,4.68455887e-02,8.34220471e-02,1.74466274e-01
-97.6,26.2,2.72659561e-02,4.48743775e-02,7.98051526e-02,1.67521349e-01
-97.4,26.2,2.62429434e-02,4.31457628e-02,7.66921600e-02,1.61683769e-01
