lon,lat,475,975,2475,10000
-82.0,24.4,1.70104378e-02,3.34469376e-02,6.89723777e-02,1.65497574e-01
-81.8,24.4,1.73057039e-02,3.45149989e-02,7.15559928e-02,1.71639940e-01
-81.6,24.4,1.75298509e-02,3.55056678e-02,7.40561740e-02,1.77683752e-01
-81.4,24.4,1.76800229e-02,3.63563088e-02,7.62985768e-02,1.83197492e-01
-82.0,24.6,1.71361252e-02,3.28858367e-02,6.67614907e-02,1.58992880e-01
-81.8,24.6,1.73449145e-02,3.36870141e-02,6.87280375e-02,1.63663949e-01
-81.6,24.6,1.75156940e-02,3.44355340e-02,7.06217792e-02,1.68230557e-01
-81.4,24.6,1.76299605e-02,3.50668731e-02,7.22851952e-02,1.72295682e-01
-81.2,24.6,1.76601462e-02,3.54845474e-02,7.34938380e-02,1.75333739e-01
-81.0,24.6,1.75782999e-02,3.55895076e-02,7.40176670e-02,1.76805425e-01
-82.0,24.8,1.72128136e-02,3.24205428e-02,6.50020369e-02,1.53870685e-01
-81.8,24.8,1.73778946e-02,3.30662941e-02,6.66232925e-02,1.57825610e-01
-81.6,24.8,1.75127298e-02,3.36662005e-02,6.81979330e-02,1.61830428e-01
-81.4,24.8,1.75947954e-02,3.41576682e-02,6.95815873e-02,1.65536244e-01
-81.2,24.8,1.75981560e-02,3.44552706e-02,7.05409340e-02,1.68189263e-01
-81.0,24.8,1.75002328e-02,3.44779938e-02,7.08661689e-02,1.69225009e-01
-80.8,24.8,1.72933404e-02,3.41989603e-02,7.05166097e-02,1.68676425e-01
-80.6,24.8,1.69798274e-02,3.36062746e-02,6.94508222e-02,1.66455119e-01
-82.0,25.0,1.73118242e-02,3.21331828e-02,6.37953204e-02,1.50337717e-01
-81.8,25.0,1.74492890e-02,3.26933691e-02,6.52949978e-02,1.54370995e-01
-81.6,25.0,1.75578639e-02,3.32171710e-02,6.68426487e-02,1.59196486e-01
-81.4,25.0,1.76222878e-02,3.36496741e-02,6.82654030e-02,1.64341374e-01
-81.2,25.0,1.76208774e-02,3.39068334e-02,6.92385669e-02,1.67844839e-01
-81.0,25.0,1.75516395e-02,3.39395830e-02,6.95662810e-02,1.69024124e-01
-80.8,25.0,1.73708954e-02,3.36844430e-02,6.92232683e-02,1.68466783e-01
-80.6,25.0,1.70774856e-02,3.31380216e-02,6.82258792e-02,1.66371269e-01
-80.4,25.0,1.66496018e-02,3.23153670e-02,6.65909875e-02,1.62733241e-01
-80.2,25.0,1.60811687e-02,3.12214951e-02,6.42803675e-02,1.57161671e-01
-82.0,25.2,1.74476677e-02,3.20141470e-02,6.30672240e-02,1.48172931e-01
-81.8,25.2,1.75668524e-02,3.25378527e-02,6.46174785e-02,1.53045919e-01
-81.6,25.2,1.76689519e-02,3.30508828e-02,6.63476750e-02,1.59962170e-01
-81.4,25.2,1.77398624e-02,3.34892077e-02,6.79711023e-02,1.67525174e-01
-81.2,25.2,1.77777220e-02,3.37890333e-02,6.90818072e-02,1.71987928e-01
-81.0,25.2,1.77259316e-02,3.38436190e-02,6.94661558e-02,1.73407879e-01
-80.8,25.2,1.75217033e-02,3.35535397e-02,6.90733333e-02,1.72807048e-01
-80.6,25.2,1.72075450e-02,3.29879048e-02,6.80508620e-02,1.70705277e-01
-80.4,25.2,1.67815549e-02,3.21639307e-02,6.64031185e-02,1.67012262e-01
-80.2,25.2,1.62108858e-02,3.10847736e-02,6.40497621e-02,1.60987334e-01
-80.0,25.2,1.55729288e-02,2.98090270e-02,6.10110805e-02,1.51256943e-01
-82.0,25.4,1.76614664e-02,3.21234081e-02,6.29202577e-02,1.47710214e-01
-81.8,25.4,1.77685080e-02,3.26409252e-02,6.46343406e-02,1.54197936e-01
-81.6,25.4,1.78776664e-02,3.31725941e-02,6.65487154e-02,1.62919002e-01
-81.4,25.4,1.79724064e-02,3.36409160e-02,6.82519646e-02,1.70426096e-01
-81.2,25.4,1.79861403e-02,3.38958225e-02,6.92651408e-02,1.74235913e-01
-81.0,25.4,1.78882719e-02,3.38702192e-02,6.95079125e-02,1.75319448e-01
-80.8,25.4,1.76595000e-02,3.35414651e-02,6.90531185e-02,1.74628815e-01
-80.6,25.4,1.73325303e-02,3.29616683e-02,6.80062218e-02,1.72509228e-01
-80.4,25.4,1.69220136e-02,3.21525442e-02,6.63772237e-02,1.68865282e-01
-80.2,25.4,1.63685860e-02,3.11063864e-02,6.40672330e-02,1.62967076e-01
-80.0,25.4,1.57417747e-02,2.98560998e-02,6.10122813e-02,1.53158055e-01
-97.6,25.6,3.89556874e-02,6.61365636e-02,1.19263568e-01,2.47102690e-01
-97.4,25.6,3.56936513e-02,6.11597677e-02,1.11047023e-01,2.34888186e-01
-97.2,25.6,3.28161195e-02,5.69667608e-02,1.04582905e-01,2.27030242e-01
-97.0,25.6,3.03280244e-02,5.29804350e-02,9.92737784e-02,2.22300014e-01
-82.0,25.6,1.80225088e-02,3.25361060e-02,6.34052409e-02,1.49067312e-01
-81.8,25.6,1.81072304e-02,3.30449264e-02,6.52883520e-02,1.57391458e-01
-81.6,25.6,1.81991399e-02,3.35554365e-02,6.72084559e-02,1.66262969e-01
-81.4,25.6,1.82451580e-02,3.39336289e-02,6.86554786e-02,1.71958235e-01
-81.2,25.6,1.81997492e-02,3.40754816e-02,6.93829960e-02,1.74564314e-01
-81.0,25.6,1.80630476e-02,3.39773539e-02,6.94694106e-02,1.75208573e-01
-80.8,25.6,1.78252750e-02,3.36296332e-02,6.89694865e-02,1.74406497e-01
-80.6,25.6,1.74991047e-02,3.30545226e-02,6.79290096e-02,1.72300854e-01
