lon,lat,475,975,2475,10000
-82.0,24.4,1.50521704e-02,2.74784887e-02,5.36904819e-02,1.28181278e-01
-81.8,24.4,1.52816313e-02,2.80567721e-02,5.51773230e-02,1.31855615e-01
-81.6,24.4,1.54329309e-02,2.85468115e-02,5.65630624e-02,1.35396064e-01
-81.4,24.4,1.55235447e-02,2.89386721e-02,5.76944564e-02,1.38547051e-01
-82.0,24.6,1.53700992e-02,2.75394297e-02,5.28652382e-02,1.24304446e-01
-81.8,24.6,1.55083442e-02,2.79442779e-02,5.39469149e-02,1.27234998e-01
-81.6,24.6,1.56183445e-02,2.83104475e-02,5.49724453e-02,1.29923662e-01
-81.4,24.6,1.56878885e-02,2.86056470e-02,5.58519496e-02,1.32226230e-01
-81.2,24.6,1.56994882e-02,2.87842324e-02,5.64620752e-02,1.33892452e-01
-81.0,24.6,1.56325872e-02,2.87954283e-02,5.66677380e-02,1.34596446e-01
-82.0,24.8,1.56227794e-02,2.76156278e-02,5.22889147e-02,1.21285781e-01
-81.8,24.8,1.57298777e-02,2.79442847e-02,5.31753359e-02,1.23719259e-01
-81.6,24.8,1.58230382e-02,2.82541107e-02,5.40484220e-02,1.26208512e-01
-81.4,24.8,1.58786682e-02,2.85015477e-02,5.48087444e-02,1.28475300e-01
-81.2,24.8,1.58753676e-02,2.86347776e-02,5.53026879e-02,1.29944003e-01
-81.0,24.8,1.57968796e-02,2.86109565e-02,5.54071001e-02,1.30397757e-01
-80.8,24.8,1.56372321e-02,2.84182839e-02,5.51053309e-02,1.29870643e-01
-80.6,24.8,1.54022247e-02,2.80588691e-02,5.43921708e-02,1.28342510e-01
-82.0,25.0,1.59050014e-02,2.78078282e-02,5.20776715e-02,1.19309563e-01
-81.8,25.0,1.60050786e-02,2.81173544e-02,5.29373347e-02,1.21813450e-01
-81.6,25.0,1.60938547e-02,2.84245158e-02,5.38780063e-02,1.24980709e-01
-81.4,25.0,1.61518570e-02,2.86854586e-02,5.47767295e-02,1.28547934e-01
-81.2,25.0,1.61642182e-02,2.88437108e-02,5.53806576e-02,1.30780210e-01
-81.0,25.0,1.61407588e-02,2.88898048e-02,5.56074121e-02,1.31523960e-01
-80.8,25.0,1.60191921e-02,2.87488556e-02,5.53917333e-02,1.31135581e-01
-80.6,25.0,1.57978110e-02,2.84189037e-02,5.47455110e-02,1.29735750e-01
-80.4,25.0,1.54855184e-02,2.79114062e-02,5.36869673e-02,1.27293117e-01
-80.2,25.0,1.50756334e-02,2.72110106e-02,5.21555287e-02,1.23349019e-01
-82.0,25.2,1.62466290e-02,2.81426528e-02,5.22468952e-02,1.18345016e-01
-81.8,25.2,1.63464235e-02,2.84644256e-02,5.32013870e-02,1.21455505e-01
-81.6,25.2,1.64494983e-02,2.88185581e-02,5.43869272e-02,1.26403057e-01
-81.4,25.2,1.65393147e-02,2.91512860e-02,5.55852379e-02,1.32106852e-01
-81.2,25.2,1.66266183e-02,2.94235241e-02,5.64536832e-02,1.35362575e-01
-81.0,25.2,1.66294922e-02,2.95157422e-02,5.67874378e-02,1.36422480e-01
-80.8,25.2,1.64694111e-02,2.93265072e-02,5.64985938e-02,1.35923491e-01
-80.6,25.2,1.62102980e-02,2.89523210e-02,5.57912171e-02,1.34423524e-01
-80.4,25.2,1.58633573e-02,2.84065081e-02,5.46797285e-02,1.31896697e-01
-80.2,25.2,1.54267297e-02,2.76720906e-02,5.30668214e-02,1.27759407e-01
-80.0,25.2,1.49379770e-02,2.67928704e-02,5.09174335e-02,1.20475873e-01
-82.0,25.4,1.66966352e-02,2.86873431e-02,5.29209630e-02,1.18729369e-01
-81.8,25.4,1.67980222e-02,2.90415741e-02,5.40673931e-02,1.23111276e-01
-81.6,25.4,1.69257006e-02,2.94634215e-02,5.55026373e-02,1.29639917e-01
-81.4,25.4,1.70488520e-02,2.98733365e-02,5.68329441e-02,1.35141462e-01
-81.2,25.4,1.70984999e-02,3.01039311e-02,5.75531105e-02,1.37734643e-01
-81.0,25.4,1.70474105e-02,3.01103520e-02,5.77133985e-02,1.38398929e-01
-80.8,25.4,1.68725463e-02,2.98767076e-02,5.73721395e-02,1.37760811e-01
-80.6,25.4,1.65883121e-02,2.94745014e-02,5.66539493e-02,1.36200922e-01
-80.4,25.4,1.62317156e-02,2.89237150e-02,5.55475544e-02,1.33702828e-01
-80.2,25.4,1.57945049e-02,2.81988406e-02,5.39738451e-02,1.29727747e-01
-80.0,25.4,1.52970071e-02,2.73100764e-02,5.18122317e-02,1.22723947e-01
-97.6,25.6,3.00726288e-02,5.08556092e-02,9.21015522e-02,1.97551667e-01
-97.4,25.6,2.80894265e-02,4.75357890e-02,8.68856902e-02,1.88515111e-01
-97.2,25.6,2.63674586e-02,4.47413621e-02,8.24725309e-02,1.82201300e-01
-97.0,25.6,2.47785235e-02,4.22900810e-02,7.86880703e-02,1.78341446e-01
-82.0,25.6,1.73017336e-02,2.95689755e-02,5.42948533e-02,1.20919609e-01
-81.8,25.6,1.73666750e-02,2.99250436e-02,5.56029048e-02,1.26821286e-01
-81.6,25.6,1.74631613e-02,3.03313821e-02,5.70234202e-02,1.33255586e-01
