lon,lat,475,975,2475,10000
-82.0,24.4,8.91154783e-03,1.89502330e-02,4.19280752e-02,1.10728281e-01
-81.8,24.4,9.21988113e-03,1.99319301e-02,4.43026141e-02,1.16346305e-01
-81.6,24.4,9.48585132e-03,2.08928308e-02,4.66947670e-02,1.22127631e-01
-81.4,24.4,9.69902276e-03,2.17712096e-02,4.89376425e-02,1.27640674e-01
-82.0,24.6,8.85991242e-03,1.82647861e-02,3.97037189e-02,1.04077605e-01
-81.8,24.6,9.09110447e-03,1.89964632e-02,4.14771532e-02,1.08195913e-01
-81.6,24.6,9.30051230e-03,1.97100958e-02,4.32466200e-02,1.12406849e-01
-81.4,24.6,9.47016389e-03,2.03498994e-02,4.48656108e-02,1.16291212e-01
-81.2,24.6,9.57233007e-03,2.08278219e-02,4.61235092e-02,1.19331712e-01
-81.0,24.6,9.57922630e-03,2.10508295e-02,4.67953140e-02,1.20964535e-01
-82.0,24.8,8.78115484e-03,1.77097856e-02,3.80420600e-02,9.92985900e-02
-81.8,24.8,8.96642823e-03,1.82911282e-02,3.95025115e-02,1.02886563e-01
-81.6,24.8,9.13290320e-03,1.88498011e-02,4.09656365e-02,1.06752547e-01
-81.4,24.8,9.26150323e-03,1.93348088e-02,4.22961325e-02,1.10504933e-01
-81.2,24.8,9.32983421e-03,1.96786164e-02,4.32976462e-02,1.13327745e-01
-81.0,24.8,9.31745514e-03,1.98120073e-02,4.37731825e-02,1.14590549e-01
-80.8,24.8,9.21567459e-03,1.97029814e-02,4.36614256e-02,1.14353521e-01
-80.6,24.8,9.02504207e-03,1.93352558e-02,4.29107939e-02,1.12534251e-01
-82.0,25.0,8.72289911e-03,1.73225652e-02,3.68970955e-02,9.64858673e-02
-81.8,25.0,8.87568211e-03,1.78142417e-02,3.83350788e-02,1.00545657e-01
-81.6,25.0,9.00858141e-03,1.82787898e-02,3.97360763e-02,1.05667133e-01
-81.4,25.0,9.10933173e-03,1.86780476e-02,4.10306643e-02,1.11183328e-01
-81.2,25.0,9.16121813e-03,1.89555241e-02,4.20050384e-02,1.15236620e-01
-81.0,25.0,9.15927786e-03,1.90695753e-02,4.24734942e-02,1.16883545e-01
-80.8,25.0,9.07256059e-03,1.89642211e-02,4.23577861e-02,1.16707005e-01
-80.6,25.0,8.89964509e-03,1.86306511e-02,4.16490899e-02,1.14953610e-01
-80.4,25.0,8.64933761e-03,1.80864854e-02,4.03732717e-02,1.11615853e-01
