lon,lat,475,975,2475,10000
-82.0,24.4,1.01810834e-02,1.86430602e-02,3.50341904e-02,7.57782647e-02
-81.8,24.4,1.03015380e-02,1.89056303e-02,3.55179568e-02,7.68797552e-02
-81.6,24.4,1.03251035e-02,1.90028740e-02,3.57650505e-02,7.76277010e-02
-81.4,24.4,1.03134976e-02,1.90354575e-02,3.59146672e-02,7.81815994e-02
-82.0,24.6,1.07343799e-02,1.94738839e-02,3.62402292e-02,7.71975508e-02
-81.8,24.6,1.07536371e-02,1.95495187e-02,3.64566575e-02,7.78110802e-02
-81.6,24.6,1.07587092e-02,1.96045868e-02,3.66374810e-02,7.83643427e-02
-81.4,24.6,1.07485883e-02,1.96368736e-02,3.67746879e-02,7.88229497e-02
-81.2,24.6,1.07196973e-02,1.96398690e-02,3.68537556e-02,7.91445556e-02
-81.0,24.6,1.06667053e-02,1.96040228e-02,3.68523614e-02,7.92636935e-02
-82.0,24.8,1.11540977e-02,2.00649006e-02,3.71607617e-02,7.83198475e-02
-81.8,24.8,1.11552885e-02,2.01155477e-02,3.73326643e-02,7.88303681e-02
-81.6,24.8,1.11630282e-02,2.01771379e-02,3.75271458e-02,7.93985135e-02
-81.4,24.8,1.11576208e-02,2.02203114e-02,3.76898997e-02,7.99118794e-02
-81.2,24.8,1.11279732e-02,2.02256977e-02,3.77776856e-02,8.02499544e-02
-81.0,24.8,1.10703864e-02,2.01859651e-02,3.77721292e-02,8.03535302e-02
-80.8,24.8,1.09845734e-02,2.01002970e-02,3.76718031e-02,8.02252684e-02
-80.6,24.8,1.08807002e-02,1.99837958e-02,3.75042596e-02,7.99181849e-02
-82.0,25.0,1.15884698e-02,2.06776505e-02,3.81386417e-02,7.96205542e-02
-81.8,25.0,1.15996520e-02,2.07490204e-02,3.83578876e-02,8.02431532e-02
-81.6,25.0,1.16224392e-02,2.08450728e-02,3.86408297e-02,8.10691886e-02
-81.4,25.0,1.16379761e-02,2.09393205e-02,3.89486083e-02,8.20714264e-02
-81.2,25.0,1.16408263e-02,2.10065267e-02,3.91792881e-02,8.27914543e-02
-81.0,25.0,1.16491823e-02,2.10743085e-02,3.93838522e-02,8.33199309e-02
-80.8,25.0,1.16002334e-02,2.10530938e-02,3.94159879e-02,8.34658516e-02
-80.6,25.0,1.14966346e-02,2.09450228e-02,3.92764441e-02,8.32334005e-02
-80.4,25.0,1.13511042e-02,2.07689306e-02,3.89995208e-02,8.26881869e-02
-80.2,25.0,1.11508500e-02,2.05012126e-02,3.85344831e-02,8.17058621e-02
-82.0,25.2,1.20842089e-02,2.13842888e-02,3.93071395e-02,8.13445165e-02
-81.8,25.2,1.21068303e-02,2.14839092e-02,3.95998191e-02,8.21760728e-02
-81.6,25.2,1.21605981e-02,2.16511985e-02,4.00763511e-02,8.36318765e-02
-81.4,25.2,1.22307036e-02,2.18596385e-02,4.06908975e-02,8.56855742e-02
-81.2,25.2,1.23232628e-02,2.20774155e-02,4.12297263e-02,8.70867477e-02
-81.0,25.2,1.23480847e-02,2.21802344e-02,4.15190222e-02,8.78183796e-02
-80.8,25.2,1.22535030e-02,2.20935397e-02,4.14363098e-02,8.77522456e-02
-80.6,25.2,1.21090628e-02,2.19273940e-02,4.11956246e-02,8.73372606e-02
-80.4,25.2,1.19211193e-02,2.16915989e-02,4.08164622e-02,8.66120010e-02
-80.2,25.2,1.16832393e-02,2.13685845e-02,4.02497569e-02,8.54196739e-02
-80.0,25.2,1.14186192e-02,2.09748552e-02,3.94687882e-02,8.34511938e-02
-82.0,25.4,1.26856810e-02,2.22709957e-02,4.08250905e-02,8.37868395e-02
-81.8,25.4,1.27078455e-02,2.23964671e-02,4.12132531e-02,8.49706751e-02
-81.6,25.4,1.27872502e-02,2.26470677e-02,4.19198666e-02,8.72131424e-02
-81.4,25.4,1.28939704e-02,2.29348899e-02,4.26549753e-02,8.92744665e-02
-81.2,25.4,1.29314880e-02,2.30785367e-02,4.30068341e-02,9.03260952e-02
-81.0,25.4,1.28987621e-02,2.30889974e-02,4.31115839e-02,9.07201374e-02
-80.8,25.4,1.27831969e-02,2.29497550e-02,4.29596314e-02,9.04892223e-02
-80.6,25.4,1.26302439e-02,2.27416859e-02,4.26853925e-02,8.99534864e-02
-80.4,25.4,1.24316567e-02,2.24870822e-02,4.22771143e-02,8.91848993e-02
-80.2,25.4,1.21874401e-02,2.21601484e-02,4.17124201e-02,8.80216803e-02
-80.0,25.4,1.19079703e-02,2.17525855e-02,4.09333136e-02,8.61739042e-02
-97.6,25.6,1.36999552e-02,2.34918621e-02,4.36277216e-02,9.58891325e-02
-97.4,25.6,1.31995875e-02,2.26027912e-02,4.19920684e-02,9.23535478e-02
-97.2,25.6,1.27780595e-02,2.18603168e-02,4.05825738e-02,8.96959353e-02
-97.0,25.6,1.23656409e-02,2.11765901e-02,3.93306040e-02,8.76434711e-02
-82.0,25.6,1.34310792e-02,2.35234542e-02,4.29998946e-02,8.76198666e-02
-81.8,25.6,1.34161714e-02,2.36146659e-02,4.33467814e-02,8.91179580e-02
-81.6,25.6,1.34555900e-02,2.38087375e-02,4.38893702e-02,9.12185186e-02
-81.4,25.6,1.34748889e-02,2.39368421e-02,4.42365335e-02,9.23840617e-02
-81.2,25.6,1.34323730e-02,2.39403614e-02,4.43453768e-02,9.28497972e-02
-81.0,25.6,1.33507465e-02,2.38703507e-02,4.43219105e-02,9.29515508e-02
-80.8,25.6,1.32219148e-02,2.37133600e-02,4.41473835e-02,9.26761544e-02
-80.6,25.6,1.30628161e-02,2.35004416e-02,4.38753886e-02,9.21536919e-02
-80.4,25.6,1.28783456e-02,2.32391856e-02,4.35169000e-02,9.14018694e-02
-80.2,25.6,1.26639695e-02,2.29175231e-02,4.30447933e-02,9.03217571e-02
-80.0,25.6,1.23936961e-02,2.25220741e-02,4.23671754e-02,8.86759112e-02
-98.2,25.8,1.61561138e-02,2.77970263e-02,5.11585007e-02,1.12593635e-01
-98.0,25.8,1.54366320e-02,2.64537709e-02,4.86326295e-02,1.06518783e-01
-97.8,25.8,1.48344041e-02,2.53530971e-02,4.66326332e-02,1.02087585e-01
-97.6,25.8,1.43386018e-02,2.44438965e-02,4.49749372e-02,9.84613156e-02
-97.4,25.8,1.39410057e-02,2.37024539e-02,4.36070737e-02,9.55017830e-02
-97.2,25.8,1.36064077e-02,2.30767271e-02,4.24254038e-02,9.29122319e-02
-97.0,25.8,1.32391374e-02,2.24253133e-02,4.11764866e-02,9.05018177e-02
-82.0,25.8,1.41381554e-02,2.47286801e-02,4.48975509e-02,9.16162219e-02
-81.8,25.8,1.41047608e-02,2.48073490e-02,4.52750408e-02,9.34287540e-02
-81.6,25.8,1.40703950e-02,2.48573240e-02,4.55225335e-02,9.44882684e-02
-81.4,25.8,1.40254588e-02,2.48700149e-02,4.56653853e-02,9.50930793e-02
-81.2,25.8,1.39417830e-02,2.48084278e-02,4.56725728e-02,9.53115092e-02
-81.0,25.8,1.38265526e-02,2.46871911e-02,4.55733730e-02,9.52477089e-02
-80.8,25.8,1.36827642e-02,2.45125726e-02,4.53806972e-02,9.49455605e-02
-80.6,25.8,1.35125287e-02,2.42891214e-02,4.51035806e-02,9.44303584e-02
-80.4,25.8,1.33170508e-02,2.40166742e-02,4.47386503e-02,9.36860471e-02
-80.2,25.8,1.30921214e-02,2.36848313e-02,4.42637141e-02,9.26371168e-02
-80.0,25.8,1.28476363e-02,2.33020826e-02,4.36756561e-02,9.11860497e-02
-98.8,26.0,1.88489347e-02,3.24997536e-02,6.09723709e-02,1.37680214e-01
-98.6,26.0,1.79312646e-02,3.08252619e-02,5.72396786e-02,1.27589474e-01
-98.4,26.0,1.70658815e-02,2.93163495e-02,5.40574206e-02,1.19631370e-01
-98.2,26.0,1.61988130e-02,2.78036772e-02,5.10958486e-02,1.12609834e-01
-98.0,26.0,1.55301317e-02,2.65594255e-02,4.87760150e-02,1.07157319e-01
-97.8,26.0,1.50101455e-02,2.55738874e-02,4.69114142e-02,1.02796163e-01
-97.6,26.0,1.45953020e-02,2.47706774e-02,4.53668775e-02,9.92091786e-02
-97.4,26.0,1.42373864e-02,2.40876480e-02,4.40677144e-02,9.62653608e-02
-97.2,26.0,1.38951274e-02,2.34653580e-02,4.29333248e-02,9.36855291e-02
-97.0,26.0,1.35257170e-02,2.28246500e-02,4.17390342e-02,9.12458942e-02
-82.0,26.0,1.47950213e-02,2.58548938e-02,4.66936658e-02,9.56136006e-02
-81.8,26.0,1.47575252e-02,2.59165594e-02,4.70010427e-02,9.68884228e-02
-81.6,26.0,1.46918458e-02,2.59041759e-02,4.71214000e-02,9.74510163e-02
-81.4,26.0,1.46070871e-02,2.58502718e-02,4.71538526e-02,9.77347580e-02
-81.2,26.0,1.44943804e-02,2.57448812e-02,4.70950201e-02,9.77901419e-02
-81.0,26.0,1.43541240e-02,2.55904995e-02,4.69542262e-02,9.76609172e-02
-80.8,26.0,1.41933391e-02,2.53978356e-02,4.67464789e-02,9.73755725e-02
-80.6,26.0,1.40065939e-02,2.51553659e-02,4.64509792e-02,9.68906516e-02
-80.4,26.0,1.37912936e-02,2.48582917e-02,4.60599477e-02,9.61900566e-02
-80.2,26.0,1.35491095e-02,2.45063430e-02,4.55677493e-02,9.51582099e-02
-80.0,26.0,1.32880321e-02,2.41077813e-02,4.49771424e-02,9.37802384e-02
-99.2,26.2,2.12703461e-02,3.66228917e-02,6.83795335e-02,1.53771017e-01
-99.0,26.2,1.93684650e-02,3.32339070e-02,6.20628217e-02,1.39194496e-01
-98.8,26.2,1.81961039e-02,3.12211397e-02,5.79769892e-02,1.29410146e-01
-98.6,26.2,1.76880176e-02,3.02724534e-02,5.58331708e-02,1.23602629e-01
-98.4,26.2,1.70246485e-02,2.91134556e-02,5.33912891e-02,1.17539795e-01
-98.2,26.2,1.62533908e-02,2.77522657e-02,5.07486624e-02,1.11354044e-01
-98.0,26.2,1.56391889e-02,2.65928414e-02,4.85707664e-02,1.06263083e-01
-97.8,26.2,1.51687379e-02,2.56952436e-02,4.68625048e-02,1.02252824e-01
-97.6,26.2,1.47669246e-02,2.49367970e-02,4.54278052e-02,9.89243761e-02
-97.4,26.2,1.43912763e-02,2.42565192e-02,4.41839326e-02,9.61338356e-02
