lon,lat,475,975,2475,10000
-82.0,24.4,1.77997669e-03,4.01237154e-03,8.67263066e-03,2.04388742e-02
-81.8,24.4,1.80951870e-03,4.08087136e-03,8.79974410e-03,2.06887552e-02
-81.6,24.4,1.80895581e-03,4.09418367e-03,8.84267171e-03,2.08157051e-02
-81.4,24.4,1.80585788e-03,4.10521333e-03,8.88775921e-03,2.09650404e-02
-82.0,24.6,1.96606464e-03,4.34601535e-03,9.22796524e-03,2.14469136e-02
-81.8,24.6,1.96644783e-03,4.36238473e-03,9.27624637e-03,2.15800542e-02
-81.6,24.6,1.96333967e-03,4.37262188e-03,9.31425547e-03,2.16938453e-02
-81.4,24.6,1.95713923e-03,4.37743445e-03,9.34183115e-03,2.17823508e-02
-81.2,24.6,1.94460006e-03,4.37000667e-03,9.34446834e-03,2.18076013e-02
-81.0,24.6,1.92587465e-03,4.35052413e-03,9.32168394e-03,2.17652598e-02
-82.0,24.8,2.08969893e-03,4.57382619e-03,9.64690659e-03,2.22721347e-02
-81.8,24.8,2.08629748e-03,4.58269099e-03,9.68687296e-03,2.23904591e-02
-81.6,24.8,2.07880248e-03,4.58240978e-03,9.70155651e-03,2.24391645e-02
-81.4,24.8,2.06810665e-03,4.57623787e-03,9.70276968e-03,2.24565645e-02
-81.2,24.8,2.05328321e-03,4.56288748e-03,9.68801862e-03,2.24358010e-02
-81.0,24.8,2.03334185e-03,4.54012580e-03,9.65072191e-03,2.23566756e-02
-80.8,24.8,2.00934081e-03,4.50960216e-03,9.59460887e-03,2.22292517e-02
-80.6,24.8,1.97735394e-03,4.46429850e-03,9.50900653e-03,2.20196228e-02
-82.0,25.0,2.21804917e-03,4.79551192e-03,1.01075478e-02,2.31706526e-02
-81.8,25.0,2.20786309e-03,4.79152529e-03,1.01139614e-02,2.31975661e-02
-81.6,25.0,2.19342236e-03,4.77788722e-03,1.00976742e-02,2.31661797e-02
-81.4,25.0,2.17807823e-03,4.76266549e-03,1.00758547e-02,2.31326217e-02
-81.2,25.0,2.15688571e-03,4.73543280e-03,1.00215377e-02,2.30168354e-02
-81.0,25.0,2.12749174e-03,4.69037114e-03,9.91667006e-03,2.27665940e-02
-80.8,25.0,2.09633620e-03,4.64453177e-03,9.81744681e-03,2.25168954e-02
-80.6,25.0,2.06676904e-03,4.60401911e-03,9.73785800e-03,2.23314975e-02
-80.4,25.0,2.03637217e-03,4.56256555e-03,9.65819853e-03,2.21506980e-02
-80.2,25.0,2.00438735e-03,4.51917912e-03,9.57838234e-03,2.19789059e-02
-82.0,25.2,2.34252961e-03,5.00390397e-03,1.04689168e-02,2.38959145e-02
-81.8,25.2,2.32589105e-03,4.98855393e-03,1.04522421e-02,2.38652024e-02
