lon,lat,475,975,2475,10000
-82.0,24.4,1.31445348e-02,2.32971063e-02,4.29887647e-02,9.25702170e-02
-81.8,24.4,1.33010259e-02,2.36416306e-02,4.36402923e-02,9.41535792e-02
-81.6,24.4,1.33591599e-02,2.38345220e-02,4.40931321e-02,9.54803308e-02
-81.4,24.4,1.33735998e-02,2.39555138e-02,4.44327770e-02,9.65798947e-02
-82.0,24.6,1.36873837e-02,2.40729034e-02,4.38666913e-02,9.29714934e-02
-81.8,24.6,1.37359276e-02,2.42343019e-02,4.42346900e-02,9.39945279e-02
-81.6,24.6,1.37665057e-02,2.43681561e-02,4.45632216e-02,9.49522041e-02
-81.4,24.6,1.37748003e-02,2.44635924e-02,4.48270883e-02,9.57645807e-02
-81.2,24.6,1.37534721e-02,2.45031550e-02,4.49905086e-02,9.63303829e-02
-81.0,24.6,1.36924727e-02,2.44646563e-02,4.50085749e-02,9.65240009e-02
-82.0,24.8,1.41086969e-02,2.46872493e-02,4.45964794e-02,9.34458493e-02
-81.8,24.8,1.41336983e-02,2.48078097e-02,4.48929445e-02,9.42875019e-02
-81.6,24.8,1.41616571e-02,2.49349594e-02,4.52032536e-02,9.51747596e-02
-81.4,24.8,1.41699551e-02,2.50305820e-02,4.54672916e-02,9.59823887e-02
-81.2,24.8,1.41435603e-02,2.50619796e-02,4.56167196e-02,9.65080389e-02
-81.0,24.8,1.40747930e-02,2.50102545e-02,4.56107994e-02,9.66299766e-02
-80.8,24.8,1.39620771e-02,2.48725973e-02,4.54479830e-02,9.63596758e-02
-80.6,24.8,1.38149786e-02,2.46629247e-02,4.51476450e-02,9.57301121e-02
-82.0,25.0,1.45553107e-02,2.53561980e-02,4.54597734e-02,9.43184821e-02
-81.8,25.0,1.45870720e-02,2.54766075e-02,4.57911842e-02,9.52498438e-02
-81.6,25.0,1.46268192e-02,2.56198356e-02,4.61991570e-02,9.64799456e-02
-81.4,25.0,1.46532607e-02,2.57525756e-02,4.66305998e-02,9.79899532e-02
