lon,lat,475,975,2475,10000
-82.0,24.4,0.0,2.36422815e-03,5.12213128e-03,1.20578145e-02
-81.8,24.4,0.0,2.40260756e-03,5.19390939e-03,1.21998754e-02
-81.6,24.4,0.0,2.41007839e-03,5.21819499e-03,1.22722265e-02
-81.4,24.4,0.0,2.41626999e-03,5.24367811e-03,1.23572141e-02
-82.0,24.6,0.0,2.55089226e-03,5.43501528e-03,1.26290952e-02
-81.8,24.6,0.0,2.56000399e-03,5.46221461e-03,1.27047156e-02
-81.6,24.6,0.0,2.56568570e-03,5.48362336e-03,1.27693500e-02
-81.4,24.6,0.0,2.56832240e-03,5.49914226e-03,1.28196055e-02
-81.2,24.6,0.0,2.56410478e-03,5.50061283e-03,1.28339670e-02
-81.0,24.6,0.0,2.55313392e-03,5.48775765e-03,1.28099406e-02
-82.0,24.8,0.0,2.68647726e-03,5.67050495e-03,1.30956897e-02
-81.8,24.8,0.0,2.69228249e-03,5.69294229e-03,1.31627252e-02
-81.6,24.8,0.0,2.69205027e-03,5.70116415e-03,1.31904147e-02
-81.4,24.8,0.0,2.68792389e-03,5.70181317e-03,1.32003966e-02
-81.2,24.8,0.0,2.67904013e-03,5.69347538e-03,1.31887014e-02
-81.0,24.8,0.0,2.66390751e-03,5.67244683e-03,1.31438551e-02
-80.8,24.8,0.0,2.64361003e-03,5.64083009e-03,1.30715702e-02
-80.6,24.8,0.0,2.61615832e-03,5.59263363e-03,1.29526905e-02
-82.0,25.0,0.0,2.83282203e-03,5.92970648e-03,1.36322626e-02
-81.8,25.0,0.0,2.83023696e-03,5.93382483e-03,1.36497804e-02
-81.6,25.0,0.0,2.82126146e-03,5.92335154e-03,1.36298333e-02
-81.4,25.0,0.0,2.81122310e-03,5.91108912e-03,1.36086191e-02
-81.2,25.0,0.0,2.79319988e-03,5.88054160e-03,1.35342465e-02
-81.0,25.0,0.0,2.76330684e-03,5.82157664e-03,1.33757202e-02
-80.8,25.0,0.0,2.73284450e-03,5.76577846e-03,1.32344153e-02
-80.6,25.0,0.0,2.70587689e-03,5.72098696e-03,1.31292848e-02
-80.4,25.0,0.0,2.67824832e-03,5.67614075e-03,1.30266197e-02
-80.2,25.0,0.0,2.64931576e-03,5.63119038e-03,1.29288667e-02
-82.0,25.2,1.38778881e-03,2.97091848e-03,6.16602774e-03,1.41008572e-02
-81.8,25.2,1.37842784e-03,2.96091805e-03,6.15513300e-03,1.40812051e-02
-81.6,25.2,1.36870673e-03,2.94865801e-03,6.13740805e-03,1.40455122e-02
-81.4,25.2,1.35578675e-03,2.92763331e-03,6.09852804e-03,1.39530488e-02
-81.2,25.2,1.33751457e-03,2.89243108e-03,6.02589722e-03,1.37585841e-02
-81.0,25.2,0.0,2.85882723e-03,5.96204629e-03,1.35947688e-02
-80.8,25.2,0.0,2.83691490e-03,5.93023514e-03,1.35280596e-02
-80.6,25.2,0.0,2.81475338e-03,5.89989177e-03,1.34688732e-02
-80.4,25.2,0.0,2.78894192e-03,5.86400617e-03,1.33996777e-02
-80.2,25.2,0.0,2.76238119e-03,5.82783647e-03,1.33309436e-02
-80.0,25.2,0.0,2.72865091e-03,5.77491937e-03,1.32100444e-02
-82.0,25.4,1.45112776e-03,3.07474247e-03,6.34704927e-03,1.44047708e-02
-81.8,25.4,1.44042767e-03,3.06568064e-03,6.33924850e-03,1.44045982e-02
-81.6,25.4,1.42577030e-03,3.04632573e-03,6.30028735e-03,1.43189472e-02
-81.4,25.4,1.40829106e-03,3.01954841e-03,6.23817962e-03,1.41613269e-02
-81.2,25.4,1.39082785e-03,2.99396314e-03,6.18691506e-03,1.40383122e-02
-81.0,25.4,1.37383539e-03,2.96749749e-03,6.14449872e-03,1.39425706e-02
-80.8,25.4,1.35838311e-03,2.94708604e-03,6.12017238e-03,1.39036337e-02
-80.6,25.4,1.34219308e-03,2.92556257e-03,6.09504018e-03,1.38655030e-02
-80.4,25.4,0.0,2.90079356e-03,6.06323424e-03,1.38101569e-02
-80.2,25.4,0.0,2.87380372e-03,6.02724328e-03,1.37437878e-02
-80.0,25.4,0.0,2.84069264e-03,5.97709132e-03,1.36334482e-02
-97.6,25.6,0.0,1.81653103e-03,3.84611268e-03,1.00009470e-02
-97.4,25.6,0.0,1.78716295e-03,3.77587743e-03,9.79586917e-03
-97.2,25.6,0.0,1.77701545e-03,3.73944092e-03,9.67634066e-03
-97.0,25.6,0.0,1.79448023e-03,3.75707126e-03,9.70273224e-03
-82.0,25.6,1.49754994e-03,3.13500338e-03,6.41853779e-03,1.44010184e-02
-81.8,25.6,1.49083793e-03,3.13661128e-03,6.44365918e-03,1.45024663e-02
-81.6,25.6,1.47852627e-03,3.12560866e-03,6.43353586e-03,1.45067130e-02
-81.4,25.6,1.46253970e-03,3.10690845e-03,6.40310359e-03,1.44497785e-02
-81.2,25.6,1.44684974e-03,3.08949457e-03,6.37761095e-03,1.44059976e-02
-81.0,25.6,1.43012909e-03,3.07037436e-03,6.34870759e-03,1.43541113e-02
-80.8,25.6,1.41369858e-03,3.05259057e-03,6.32530469e-03,1.43207492e-02
-80.6,25.6,1.39623005e-03,3.03300506e-03,6.29825469e-03,1.42798175e-02
-80.4,25.6,1.37764711e-03,3.01115790e-03,6.26582954e-03,1.42256864e-02
-80.2,25.6,1.35810755e-03,2.98472565e-03,6.22781272e-03,1.41562734e-02
-80.0,25.6,1.33678067e-03,2.95111279e-03,6.17763747e-03,1.40491587e-02
-98.2,25.8,0.0,2.19708055e-03,4.61316849e-03,1.16728494e-02
-98.0,25.8,0.0,2.14526156e-03,4.49440173e-03,1.13121798e-02
