lon,lat,475,975,2475,10000
-82.0,24.4,0.0,2.31420216e-03,4.99156726e-03,1.16873210e-02
-81.8,24.4,0.0,2.35144125e-03,5.06058411e-03,1.18231316e-02
-81.6,24.4,0.0,2.35879985e-03,5.08412244e-03,1.18927323e-02
-81.4,24.4,0.0,2.36493772e-03,5.10888356e-03,1.19746293e-02
-82.0,24.6,0.0,2.49450357e-03,5.29188381e-03,1.22329381e-02
-81.8,24.6,0.0,2.50345742e-03,5.31821057e-03,1.23055704e-02
-81.6,24.6,0.0,2.50909943e-03,5.33897865e-03,1.23677001e-02
-81.4,24.6,0.0,2.51180284e-03,5.35407588e-03,1.24160189e-02
-81.2,24.6,0.0,2.50788476e-03,5.35563843e-03,1.24298491e-02
-81.0,24.6,0.0,2.49744391e-03,5.34339291e-03,1.24067700e-02
-82.0,24.8,0.0,2.62538273e-03,5.51803811e-03,1.26790351e-02
-81.8,24.8,0.0,2.63115837e-03,5.53979873e-03,1.27434137e-02
-81.6,24.8,0.0,2.63108602e-03,5.54782664e-03,1.27699547e-02
-81.4,24.8,0.0,2.62725216e-03,5.54856580e-03,1.27795163e-02
-81.2,24.8,0.0,2.61882906e-03,5.54066466e-03,1.27682792e-02
-81.0,24.8,0.0,2.60437461e-03,5.52054616e-03,1.27251924e-02
-80.8,24.8,0.0,2.58493271e-03,5.49023577e-03,1.26557527e-02
-80.6,24.8,0.0,2.55856996e-03,5.44392841e-03,1.25415051e-02
-82.0,25.0,0.0,2.76662575e-03,5.76699598e-03,1.31921473e-02
-81.8,25.0,0.0,2.76429176e-03,5.77106653e-03,1.32088814e-02
-81.6,25.0,0.0,2.75576532e-03,5.76104933e-03,1.31896598e-02
-81.4,25.0,0.0,2.74620975e-03,5.74930993e-03,1.31692826e-02
-81.2,25.0,0.0,2.72893433e-03,5.71993209e-03,1.30977665e-02
-81.0,25.0,0.0,2.70017588e-03,5.66311998e-03,1.29452644e-02
-80.8,25.0,0.0,2.67089819e-03,5.60945406e-03,1.28094334e-02
-80.6,25.0,0.0,2.64502140e-03,5.56647168e-03,1.27084700e-02
-80.4,25.0,0.0,2.61851503e-03,5.52347106e-03,1.26099256e-02
-80.2,25.0,0.0,2.59076304e-03,5.48043329e-03,1.25161961e-02
