lon,lat,475,975,2475,10000
-82.0,24.4,7.24457781e-04,1.81426811e-03,4.14016191e-03,1.00101988e-02
-81.8,24.4,7.39728100e-04,1.84655918e-03,4.20030823e-03,1.01240622e-02
-81.6,24.4,7.39444167e-04,1.85289246e-03,4.22146545e-03,1.01876477e-02
-81.4,24.4,7.38422336e-04,1.85964437e-03,4.24854755e-03,1.02800291e-02
-82.0,24.6,8.09066151e-04,1.96949148e-03,4.41149923e-03,1.05253979e-02
-81.8,24.6,8.09450131e-04,1.97761927e-03,4.43591567e-03,1.05938720e-02
-81.6,24.6,8.08335668e-04,1.98299431e-03,4.45558927e-03,1.06533167e-02
-81.4,24.6,8.05948618e-04,1.98594960e-03,4.47010231e-03,1.06990962e-02
-81.2,24.6,8.00707665e-04,1.98272855e-03,4.47032683e-03,1.07046125e-02
-81.0,24.6,7.92818658e-04,1.97364593e-03,4.45637452e-03,1.06684554e-02
-82.0,24.8,8.68191286e-04,2.08101486e-03,4.61801132e-03,1.09628811e-02
-81.8,24.8,8.66775730e-04,2.08651502e-03,4.63845602e-03,1.10238410e-02
-81.6,24.8,8.62786296e-04,2.08541133e-03,4.64136652e-03,1.10309901e-02
-81.4,24.8,8.57172446e-04,2.08095997e-03,4.63705049e-03,1.10194063e-02
-81.2,24.8,8.49619948e-04,2.07279707e-03,4.62512726e-03,1.09884372e-02
-81.0,24.8,8.39608685e-04,2.05949564e-03,4.60153303e-03,1.09247369e-02
-80.8,24.8,8.27747605e-04,2.04216106e-03,4.56874985e-03,1.08356961e-02
-80.6,24.8,8.13362203e-04,2.01820381e-03,4.51850205e-03,1.06935685e-02
-82.0,25.0,9.32946638e-04,2.20406370e-03,4.85385121e-03,1.14931646e-02
-81.8,25.0,9.27152916e-04,2.19976492e-03,4.84967873e-03,1.14793519e-02
-81.6,25.0,9.18535559e-04,2.18816933e-03,4.82670289e-03,1.14101500e-02
-81.4,25.0,9.09505627e-04,2.17573179e-03,4.80223266e-03,1.13393240e-02
-81.2,25.0,8.97343657e-04,2.15576530e-03,4.75829962e-03,1.12086284e-02
-81.0,25.0,8.80552440e-04,2.12389930e-03,4.68251311e-03,1.09789422e-02
-80.8,25.0,8.63951792e-04,2.09453029e-03,4.61803748e-03,1.07937899e-02
-80.6,25.0,8.49457526e-04,2.07172793e-03,4.57349401e-03,1.06748133e-02
-80.4,25.0,8.35213609e-04,2.05009462e-03,4.53336140e-03,1.05720927e-02
-80.2,25.0,8.20943342e-04,2.02953292e-03,4.49904962e-03,1.04927917e-02
-82.0,25.2,9.94119252e-04,2.31517072e-03,5.05447077e-03,1.19094550e-02
-81.8,25.2,9.84030447e-04,2.30186168e-03,5.02903672e-03,1.18342308e-02
-81.6,25.2,9.72841977e-04,2.28446783e-03,4.99130652e-03,1.17217942e-02
-81.4,25.2,9.57501221e-04,2.25578784e-03,4.92358076e-03,1.15198246e-02
-81.2,25.2,9.37094821e-04,2.21407569e-03,4.82190990e-03,1.12140663e-02
-81.0,25.2,9.18211748e-04,2.17874315e-03,4.74219366e-03,1.09847328e-02
-80.8,25.2,9.05108091e-04,2.16051615e-03,4.71093096e-03,1.09078539e-02
-80.6,25.2,8.92390952e-04,2.14419612e-03,4.68634044e-03,1.08541360e-02
-80.4,25.2,8.78502650e-04,2.12615965e-03,4.66020765e-03,1.08013579e-02
-80.2,25.2,8.64961487e-04,2.10959847e-03,4.63926800e-03,1.07662378e-02
-80.0,25.2,8.49386038e-04,2.08772698e-03,4.60460771e-03,1.06883950e-02
-82.0,25.4,1.04466676e-03,2.39639959e-03,5.17124698e-03,1.20590366e-02
-81.8,25.4,1.03327623e-03,2.38258403e-03,5.14916351e-03,1.20035142e-02
-81.6,25.4,1.01580780e-03,2.35135085e-03,5.07931061e-03,1.18027030e-02
-81.4,25.4,9.95349926e-04,2.31107276e-03,4.98392649e-03,1.15220041e-02
-81.2,25.4,9.77295441e-04,2.27931610e-03,4.91592835e-03,1.13325045e-02
-81.0,25.4,9.61198081e-04,2.25381177e-03,4.86649982e-03,1.12024847e-02
-80.8,25.4,9.48427530e-04,2.23869964e-03,4.84707859e-03,1.11671075e-02
-80.6,25.4,9.35654768e-04,2.22435202e-03,4.83113029e-03,1.11448719e-02
-80.4,25.4,9.21993741e-04,2.20799168e-03,4.81079008e-03,1.11112979e-02
-80.2,25.4,9.08076352e-04,2.19124820e-03,4.79041095e-03,1.10792269e-02
-80.0,25.4,8.92517115e-04,2.17023746e-03,4.75922075e-03,1.10139404e-02
-97.6,25.6,5.47201168e-04,1.13930334e-03,2.57943948e-03,7.11202946e-03
-97.4,25.6,5.43387517e-04,1.12965993e-03,2.55310275e-03,7.03009573e-03
-97.2,25.6,5.48038941e-04,1.13476961e-03,2.55342204e-03,7.01773794e-03
-97.0,25.6,5.65574356e-04,1.16496308e-03,2.60740667e-03,7.16344112e-03
-82.0,25.6,1.07199404e-03,2.41756441e-03,5.13350259e-03,1.17503603e-02
-81.8,25.6,1.06582541e-03,2.41884610e-03,5.15319574e-03,1.18266037e-02
-81.6,25.6,1.05254398e-03,2.40174937e-03,5.12576278e-03,1.17641410e-02
-81.4,25.6,1.03635272e-03,2.37780050e-03,5.08180917e-03,1.16524189e-02
-81.2,25.6,1.02182231e-03,2.35866539e-03,5.05145268e-03,1.15823651e-02
-81.0,25.6,1.00706694e-03,2.33947430e-03,5.02211289e-03,1.15173305e-02
-80.8,25.6,9.93619355e-04,2.32437339e-03,5.00478692e-03,1.14906643e-02
-80.6,25.6,9.79718615e-04,2.30861700e-03,4.98694850e-03,1.14649228e-02
-80.4,25.6,9.65196044e-04,2.29147710e-03,4.96638167e-03,1.14330162e-02
-80.2,25.6,9.50274641e-04,2.27324313e-03,4.94352008e-03,1.13954758e-02
-80.0,25.6,9.34153138e-04,2.25151635e-03,4.91157388e-03,1.13301028e-02
-98.2,25.8,6.76392628e-04,1.40884051e-03,3.13830271e-03,8.41879782e-03
