lon,lat,475,975,2475,10000
-82.0,24.4,1.72629597e-02,3.00899772e-02,5.49610073e-02,1.13299935e-01
-81.8,24.4,1.74488282e-02,3.04839994e-02,5.57681877e-02,1.14978441e-01
-81.6,24.4,1.75114830e-02,3.06905459e-02,5.62958074e-02,1.16299581e-01
-81.4,24.4,1.75205080e-02,3.08108238e-02,5.66748395e-02,1.17353918e-01
-82.0,24.6,1.79502628e-02,3.10740187e-02,5.63118436e-02,1.14441085e-01
-81.8,24.6,1.80029106e-02,3.12491792e-02,5.67534313e-02,1.15507593e-01
-81.6,24.6,1.80331426e-02,3.13901201e-02,5.71095643e-02,1.16483078e-01
-81.4,24.6,1.80363262e-02,3.14855372e-02,5.73738636e-02,1.17290674e-01
-81.2,24.6,1.80042551e-02,3.15165896e-02,5.75280516e-02,1.17829571e-01
-81.0,24.6,1.79254985e-02,3.14591864e-02,5.75265827e-02,1.17977320e-01
-82.0,24.8,1.84828051e-02,3.18508559e-02,5.73643827e-02,1.15535414e-01
-81.8,24.8,1.85067307e-02,3.19782180e-02,5.76733729e-02,1.16417805e-01
-81.6,24.8,1.85340504e-02,3.21121550e-02,5.79937731e-02,1.17330078e-01
-81.4,24.8,1.85373713e-02,3.22080671e-02,5.82585501e-02,1.18134997e-01
-81.2,24.8,1.84992698e-02,3.22299546e-02,5.83984919e-02,1.18637268e-01
-81.0,24.8,1.84112456e-02,3.21577903e-02,5.83732081e-02,1.18719922e-01
-80.8,24.8,1.82715135e-02,3.19884480e-02,5.81802575e-02,1.18390760e-01
-80.6,24.8,1.80920386e-02,3.17391758e-02,5.78430904e-02,1.17689998e-01
-82.0,25.0,1.90441311e-02,3.26962083e-02,5.84808579e-02,1.17045592e-01
-81.8,25.0,1.90756682e-02,3.28421340e-02,5.88251807e-02,1.18016563e-01
-81.6,25.0,1.91160355e-02,3.30148612e-02,5.92381529e-02,1.19236604e-01
-81.4,25.0,1.91401855e-02,3.31714740e-02,5.96589621e-02,1.20629929e-01
-81.2,25.0,1.91391598e-02,3.32695714e-02,5.99475898e-02,1.21560978e-01
-81.0,25.0,1.91359620e-02,3.33390659e-02,6.01359123e-02,1.22058514e-01
-80.8,25.0,1.90461314e-02,3.32577045e-02,6.00817240e-02,1.22006773e-01
-80.6,25.0,1.88727707e-02,3.30296851e-02,5.97922713e-02,1.21431312e-01
-80.4,25.0,1.86292712e-02,3.26746536e-02,5.92940886e-02,1.20377263e-01
-80.2,25.0,1.82986612e-02,3.21575759e-02,5.85222341e-02,1.18673342e-01
-82.0,25.2,1.96889905e-02,3.36928109e-02,5.98448041e-02,1.19152655e-01
-81.8,25.2,1.97313453e-02,3.38749604e-02,6.02732330e-02,1.20386499e-01
-81.6,25.2,1.98067606e-02,3.41414284e-02,6.09096309e-02,1.22396779e-01
-81.4,25.2,1.98948569e-02,3.44421745e-02,6.16553534e-02,1.24952943e-01
-81.2,25.2,2.00108860e-02,3.47469185e-02,6.22787593e-02,1.26629168e-01
-81.0,25.2,2.00376888e-02,3.48804264e-02,6.25815793e-02,1.27399664e-01
-80.8,25.2,1.98896054e-02,3.47141270e-02,6.24150866e-02,1.27162939e-01
-80.6,25.2,1.96603846e-02,3.44043706e-02,6.20188498e-02,1.26416142e-01
-80.4,25.2,1.93600607e-02,3.39661391e-02,6.14138500e-02,1.25195563e-01
-80.2,25.2,1.89797925e-02,3.33707454e-02,6.05295861e-02,1.23269493e-01
-80.0,25.2,1.85576725e-02,3.26530440e-02,5.93372863e-02,1.20208350e-01
-82.0,25.4,2.04868225e-02,3.49526003e-02,6.16150800e-02,1.22162104e-01
-81.8,25.4,2.05331172e-02,3.51770302e-02,6.21743173e-02,1.23896861e-01
-81.6,25.4,2.06551294e-02,3.55554646e-02,6.30624735e-02,1.26779282e-01
-81.4,25.4,2.08156727e-02,3.59786293e-02,6.39574957e-02,1.29222833e-01
-81.2,25.4,2.08761870e-02,3.61990590e-02,6.44422346e-02,1.30387525e-01
-81.0,25.4,2.08185906e-02,3.62011295e-02,6.45547357e-02,1.30742896e-01
-80.8,25.4,2.06191748e-02,3.59590538e-02,6.42877539e-02,1.30375872e-01
-80.6,25.4,2.03490248e-02,3.55902961e-02,6.38179838e-02,1.29609115e-01
-80.4,25.4,2.00291523e-02,3.51268222e-02,6.31884603e-02,1.28505343e-01
-80.2,25.4,1.96412685e-02,3.45271998e-02,6.23168787e-02,1.26711329e-01
-80.0,25.4,1.91992961e-02,3.37842811e-02,6.11195331e-02,1.23789851e-01
-97.6,25.6,2.58960490e-02,4.27346172e-02,7.53027961e-02,1.52783680e-01
-97.4,25.6,2.47875654e-02,4.09918606e-02,7.22820914e-02,1.47552878e-01
-97.2,25.6,2.37804333e-02,3.95096594e-02,6.97870481e-02,1.43495595e-01
-97.0,25.6,2.28669375e-02,3.81747927e-02,6.76190829e-02,1.40315564e-01
-82.0,25.6,2.15956019e-02,3.67285102e-02,6.41499757e-02,1.26763929e-01
-81.8,25.6,2.15900243e-02,3.69146728e-02,6.47532752e-02,1.28852956e-01
-81.6,25.6,2.16629401e-02,3.72335262e-02,6.55746122e-02,1.31302047e-01
-81.4,25.6,2.17038786e-02,3.74545836e-02,6.61135106e-02,1.32710337e-01
-81.2,25.6,2.16424965e-02,3.74731740e-02,6.62823679e-02,1.33246313e-01
-81.0,25.6,2.15082055e-02,3.73560953e-02,6.62234162e-02,1.33296077e-01
-80.8,25.6,2.12888101e-02,3.70882644e-02,6.59269346e-02,1.32886978e-01
-80.6,25.6,2.10101730e-02,3.67136190e-02,6.54603235e-02,1.32145065e-01
-80.4,25.6,2.06802214e-02,3.62428899e-02,6.48358843e-02,1.31082264e-01
-80.2,25.6,2.02913117e-02,3.56537798e-02,6.40038782e-02,1.29561503e-01
-80.0,25.6,1.98487822e-02,3.49281285e-02,6.28783971e-02,1.27146264e-01
-98.2,25.8,3.04652757e-02,5.02665184e-02,8.82071262e-02,1.77086848e-01
-98.0,25.8,2.89848244e-02,4.77161663e-02,8.38844781e-02,1.68241144e-01
-97.8,25.8,2.77109332e-02,4.55578673e-02,8.00123045e-02,1.61255884e-01
-97.6,25.8,2.66226028e-02,4.37240211e-02,7.67483597e-02,1.55424030e-01
-97.4,25.8,2.57035835e-02,4.21756415e-02,7.40076324e-02,1.50613599e-01
-97.2,25.8,2.48667572e-02,4.08467640e-02,7.16826874e-02,1.46617512e-01
-97.0,25.8,2.39997429e-02,3.95705413e-02,6.95206819e-02,1.43046652e-01
-82.0,25.8,2.26732537e-02,3.84159547e-02,6.67517618e-02,1.31376347e-01
-81.8,25.8,2.26391499e-02,3.85600680e-02,6.73898839e-02,1.33615671e-01
-81.6,25.8,2.26033945e-02,3.86683143e-02,6.78436333e-02,1.35037612e-01
